,neighbors
854,"['13045001483' '13045001533' '130450714BW' '13149000EPH' '13045000715'
 '13045000682' '13149000ENO' '13149000CEN' '13077000011']"
855,['13045001533' '13045001006' '13045001371']
856,"['132470000OT' '132470000FI' '132470000MA' '132470000FS' '132470000HC'
 '132470000ST' '132470000SM']"
857,['13113000027' '13113000009' '13113000019' '13113000011' '13113000031']
858,['13133000001' '13211000004' '13211000007' '13219000004' '13211000002']
859,['13135000073' '1312100SS01' '13135000037' '130890000WL']
860,"['13135000058' '13135000086' '13135000019' '13135000120' '13135000043'
 '13135000034' '13135000116' '13135000074']"
861,"['130890000SD' '13135000045' '13135000075' '130890000SH' '13135000049'
 '13135000122' '130890000RI' '130890000WN' '13135000118']"
862,"['13073000134' '13073000090' '13073000136' '13073000125' '13073000120'
 '13073000111' '13073000115']"
863,"['13073000076' '13245000706' '13245000308' '13073000080' '13073000110'
 '13073000125' '13073000115']"
864,"['13077000006' '13077000002' '13199000007' '13077000001' '13199000008'
 '13077000010' '13077000013']"
865,['13077000017' '13077000018' '13077000022' '13077000019' '13077000021']
866,"['13077000014' '13077000018' '13077000001' '13113000032' '13077000026'
 '13077000013' '13077000021' '13077000027']"
867,"['13291000008' '13291000010' '13291000006' '13281001468' '13291000003'
 '13291000009']"
868,['13291000004' '1311100FAIR' '1311100HEMP' '13291000009']
869,"['13311000071' '13137000007' '132410RABUN' '13281000990' '13291000011'
 '13291000006' '13311000061' '13281001581']"
870,['13281000833' '13291000006' '13281001468']
871,"['1311100TOCC' '13291000002' '1311100NOON' '1311100MINE' '1311100HEMP'
 '1311100SKEN']"
872,"['13147000003' '13147000002' '13105000315' '13105000197' '13105000201'
 '13147000006' '13147000004']"
873,['13119000003' '13119000004' '13147000002' '13147000006' '13147000005']
874,['1311100SUGC' '1311100HOTH' '1311100MOBI' '1311100MINE' '1311100COLW']
875,['1311100FLIN' '1311100FAIR' '1311100MINE']
876,['1311100FLIN' '1311100COLW']
877,"['13147000008' '13105000189' '13105000197' '13105000196' '13147000004'
 '13105000199']"
878,"['131870000DA' '13311000071' '13281000833' '13291000006' '13291000003'
 '13311000021' '13311000091' '13291000005']"
879,['13291000007' '13291000008' '13291000009']
880,['13291000001' '13291000004' '13281001468' '13291000009']
881,"['1329900200A' '13299000400' '1329900200B' '13299000100' '13299000304'
 '13299000409' '13299000406' '13229000002' '13229000001']"
882,"['13053000001' '1323900000M' '13259000002' '13243000566' '13243000954'
 '1323900000G']"
883,"['13119000002' '13119000007' '13157002000' '13011000001' '13011000006'
 '13011000010' '13011000013']"
884,['13157002000' '13011000004' '13011000010' '13011000008' '13011000011']
885,['13237000101' '13211000004' '13211000002']
886,"['130890000CW' '130890000OA' '130890000LA' '130890000LB' '130890000BD'
 '130890000ND' '130890000BG']"
887,"['130890000CW' '130890000MG' '130890000ME' '130890000LB' '130890000ER'
 '130890000SN' '130890000VB']"
888,"['130890000CJ' '130890000SB' '130890000NB' '130890000ME' '130890000ER'
 '130890000DH']"
889,"['130890000MG' '130890000CI' '130890000CV' '130890000NB' '130890000FB'
 '130890000ER' '130890000DH']"
890,['130890000SB' '130890000CV' '130890000NB' '130890000GA']
891,['130890000SB' '130890000CI' '130890000PG' '130890000FB' '130890000GA']
892,"['130890000WG' '130890000CP' '130890000RK' '130890000PI' '130890000RM'
 '130890000GF']"
893,"['130890000AE' '130890000AI' '130890000PA' '130890000KE' '130890000CU'
 '130890000CT']"
894,"['13135000095' '13135000150' '13135000086' '13135000117' '13135000043'
 '13135000116']"
895,"['130890000FL' '130890000HH' '130890000FE' '130890000CR' '130890000CS'
 '130890000MR' '130890000CD']"
896,"['13151000046' '130890000OV' '130890000FE' '130890000FK' '130890000CS'
 '130890000KD']"
897,"['130890000CX' '130890000CE' '130890000AB' '130890000SE' '130890000AH'
 '1312100007B' '1312100SS12' '1312100SS14']"
898,"['132470000LA' '130890000WD' '130890000SW' '130890000LD' '130890000RL'
 '130890000LH' '130890000PC' '130890000RH' '130890000MZ']"
899,"['130890000SL' '130890000SW' '130890000CF' '130890000MV' '130890000PR'
 '130890000MZ' '130890000FA' '130890000SM']"
900,['132470000LA' '130890000SL' '130890000WD' '130890000CF' '132470000RO']
901,['130890000SL' '130890000RL' '130890000PC']
902,"['130890000FL' '130890000OV' '130890000HH' '130890000BJ' '130890000CG'
 '130890000KD' '130890000KC' '130890000MR']"
903,['130890000WG' '130890000RG' '130890000RJ' '130890000GF']
904,"['1312100012M' '130890000CR' '13063000FP2' '130890000ML' '13063000MO1'
 '130890000CS' '130890000CD']"
905,['13119000007' '13157002000' '13011000004' '13195000ILA']
906,"['13095000014' '13095000012' '13095000007' '13095000011' '13095000009'
 '13095000025']"
907,['13095000008' '13095000015' '13095000012' '13095000013' '13095000007']
908,['13095000001' '13095000015' '13095000007' '13095000003' '13095000005']
909,"['13011000007' '13011000004' '13011000001' '13011000009' '13011000003'
 '13011000013' '13011000011']"
910,"['13053000001' '13259000005' '13197000807' '13243000566' '133070000P1'
 '133070000W2']"
911,"['13297000419' '13297000426' '13297000454' '13297000420' '13297000503'
 '13297000559' '13297001675']"
912,"['13031000012' '13165000001' '13165000003' '13165000004' '13107001333'
 '13107001429' '13031000001' '13251000005']"
913,['13045001533' '13045000713' '13149000FRA' '13149000SOU' '13149000CEN']
914,['1313100000H' '1313100000W' '1313100000M' '1313100000D']
915,"['13095000006' '13095000015' '13095000016' '13095000003' '13095000024'
 '13095000023' '13095000017' '13177000010' '13095000002' '13177000007'
 '13177000009']"
916,"['13095000014' '13095000006' '13095000001' '13095000013' '13095000007'
 '13095000024' '13095000017']"
917,['13105000193' '13105000191' '13105000189' '13105000196' '13105000192']
918,['13095000008' '13095000014' '13095000013' '13095000011' '13095000010']
919,['13095000014' '13095000015' '13095000012' '13095000010' '13095000017']
920,"['13095000008' '13095000014' '13095000006' '13095000015' '13095000009'
 '13095000025' '13095000005' '13095000004']"
921,['13095000001' '13095000024' '13095000023' '13095000022' '13095000017']
922,['13095000006' '13095000001' '13095000027' '13095000005' '13095000002']
923,"['130890000CK' '130890000MG' '130890000SB' '130890000CI' '130890000AE'
 '130890000ME' '130890000SC' '130890000GA']"
924,"['130890000MO' '130890000NB' '130890000SC' '130890000AI' '130890000GA'
 '130890000CU' '130890000CT']"
925,"['130890000CK' '130890000CJ' '130890000MG' '130890000NB' '130890000MK'
 '130890000RD' '130890000VB']"
926,"['13077000028' '13077000005' '13077000002' '13077000018' '13077000003'
 '13077000019' '13077000013' '13077000015']"
927,['13077000017' '13077000020' '13077000019' '13077000024' '13077000015']
928,"['13077000014' '13077000017' '13199000007' '13077000003' '13077000009'
 '13077000013']"
929,"['13077000014' '13077000002' '13199000005' '13077000009' '13199000008'
 '13077000010' '13199000009' '13199000006']"
930,['13297000425' '13297000426' '13297000420']
931,"['13297000425' '13297000419' '13297000415' '13297000420' '13297000423'
 '13297000416' '13297000502' '13297001675']"
932,"['13297000426' '13297000420' '13297000250' '13297000424' '13297000423'
 '13297000416' '13297000417']"
933,"['13297000425' '13297000420' '13297000414' '13297000559' '13219000006'
 '13219000008']"
934,"['132470000BT' '13297000421' '13297000427' '13297000423' '13135000041'
 '13135000104']"
935,['13165000005' '13165000003' '13165000004' '13165000002']
936,['13299000300' '13299000400' '1329900200B' '13299000100' '13229000002']
937,"['13025000001' '13299000300' '1329900200A' '1329900200B' '13299000304'
 '13299000407' '13229000002' '1304900005R']"
938,['13299000300' '1329900200A' '13299000400' '13299000100' '13299000304']
939,['13299000300' '1329900200A' '1329900200B']
940,"['13119000002' '13137000002' '13011000012' '13011000002' '13011000009'
 '13257000005']"
941,['13095000008' '13095000012' '13095000009' '13095000010' '13095000026']
942,['13095000003' '13095000005' '13095000002' '13095000004']
943,['1305105-06C' '1305108-12C' '1305105-03C' '1305105-10C']
944,"['13133000004' '13133000001' '13219000003' '132210000CR' '13105000193'
 '13105000191' '13195000FOR' '13105000202' '132210000BV' '1331700004B'
 '13265000601' '1331700003B']"
945,"['1305900001D' '13219000003' '132210000LX' '132210000BV' '1305900001B'
 '13219000002']"
946,"['13183000006' '13183000007' '13183000005' '1330500004B' '1330500001C'
 '1330500004A' '1330500003B']"
947,"['13151000059' '13151000025' '1317101712A' '13217000018' '13217000006'
 '13159000295' '13151000058' '13255000009' '13159000296' '13207000010'
 '13151000027' '13207000013' '13207000004' '13255000020' '13151000026']"
948,"['13253000001' '13253000004' '13087000513' '13087001613' '13087001805'
 '13087001325' '13253000005']"
949,['1323900000M' '13243000954' '1323900000G' '13061000004']
950,['13095000018' '13095000010' '13095000022' '13095000017']
951,"['13297000425' '13297000419' '13297000426' '13297000415' '13297000454'
 '13297000250' '13297000414']"
952,"['13013000016' '13297000415' '13297000420' '13297000424' '13297001663'
 '13297000414' '13013000001']"
953,['13211000007' '13297000425' '13297000418' '13297000559' '13297001675']
954,"['13165000005' '13165000001' '13165000004' '13033000009' '13107001333'
 '13165000002' '13033000001' '13033000008' '13033000010']"
955,"['13251000007' '13165000005' '13165000001' '13165000003' '13033000009'
 '13251000006' '13165000002' '13251000005']"
956,['13299000300' '13299000400' '1329900200B' '13299000407' '13299000409']
957,['1305104-15C' '1305104-12C' '1305104-13C']
958,['13297000422' '13297000427' '13297000417' '13135000145' '13135000041']
959,['13297000422' '13297000421' '13297000423' '13297000417']
960,"['13211000006' '13211000007' '13297000503' '13297000502' '13217000004'
 '13217000025' '13297001675']"
961,['13087000513' '13087001277' '13087001361' '13087001805']
962,"['1313100000L' '13087000514' '13087001361' '13087001805' '132050000BV'
 '132050000HF' '1300700000H']"
963,"['131310000SH' '13087000513' '13087000694' '1313100000L' '13087000514'
 '13087001277' '1313100000H' '1313100000W']"
964,['13087000694' '1313100000R' '13087001361' '1313100000W' '1313100000D']
965,['13253000004' '13087001342' '13087001805' '13201000001']
966,['13297000415' '13297000250' '13297001663' '13297000417']
967,"['13013000016' '13297000250' '13297000424' '13297000417' '13135000151'
 '13135000146' '13135000080' '13013000011']"
968,"['1304900003S' '1306500000H' '13299000400' '13299000304' '13299000409'
 '13299000408' '1304900004A' '1306500000F' '130650000AG' '1304900005R']"
969,"['13299000300' '13299000304' '13299000407' '13299000408' '13299000406'
 '13299000404' '13299000405']"
970,['1304700GRAY' '1304700FT-O' '1304700LAKE' '1304700BOYN']
971,['1304700WEST' '1304700RING' '1304700BOYN']
972,['1304700GRAY' '1304700POPS' '1304700BLCK' '1304700BOYN' '1304700CAKT']
973,"['1331300002A' '133130000TH' '133130000PG' '133130000GL' '133130000UT'
 '133130000CO' '1304700CAKT' '133130000LT']"
974,"['133130000TR' '1331300002A' '133130000WS' '133130000VA' '1304700BLCK'
 '1304700CAKT']"
975,"['13167001201' '13303000091' '13303001253' '13163000085' '13167000055'
 '13167001266']"
976,['13095000028' '13095000010' '13095000019' '13095000022']
977,['13105000190' '132210000LX' '13105000191' '13105000189' '13105000202']
978,"['13151000056' '13151000054' '13063000MO5' '13063000MO3' '13063000MO8'
 '13063000MO7' '13063000MO4']"
979,['13063000MO2' '13063000FP5' '1306300RD06' '13063000FP4' '1306300JB15']
980,['13277000004' '13155000901' '13287000003' '13287000001' '13321000005']
981,"['13017000002' '13155000901' '130810ARABI' '13287000002' '1331500003A'
 '13287000001']"
982,"['13245000801' '13245000803' '1318900133A' '13033000006' '13163001460'
 '13163000082' '13301000006' '13163000076' '13163000077']"
983,"['13151000051' '13151000057' '13151000034' '13063000LJ3' '13151000031'
 '13063000LJ2' '13151000050']"
984,"['13151000039' '1306300JB06' '1306300JB11' '13151000054' '1306300JB08'
 '13151000050']"
985,"['13151000039' '13151000041' '13151000056' '13063000MO6' '13151000033'
 '1306300JB08' '13063000MO8']"
986,"['13123000008' '13213000824' '13123000005' '13129001063' '13213001291'
 '13129001235' '13123000003']"
987,['13233000006' '13233000007' '13233000001' '13233000005']
988,"['13015000014' '13233000006' '13233000004' '13115000015' '1322300002B'
 '13233000005' '13115000060']"
989,"['1300700000E' '13095000008' '13095000007' '13095000011' '13095000010'
 '13095000025' '1300700000N' '13095000026' '13037000001']"
990,"['13095000012' '13095000013' '13095000011' '13095000028' '13095000018'
 '13095000009' '13095000019' '13095000026' '13095000017']"
991,"['1305105-06C' '1305105-08C' '1305101-09C' '1305106-08C' '1305106-01C'
 '1305105-01C']"
992,"['1305104-08C' '1305101-12C' '1305104-04C' '1305104-12C' '1305103-12C'
 '1305103-03C' '1305104-07C' '1305103-15C' '1305104-02C']"
993,"['1305103-10C' '1305101-12C' '1305101-17C' '1305103-03C' '1305103-05C'
 '1305103-13C']"
994,['1305108-05C' '1305103-02C' '1305102-04C' '1305102-12C' '1305102-03C']
995,"['1305107-11C' '1305108-13C' '1305107-01C' '1305108-07C' '1305107-07C'
 '1305108-15C' '1305107-06C']"
996,['13105000190' '132210000LX' '13105000193' '1331700004B' '13105000192']
997,"['13273000002' '13095000008' '13095000007' '13095000009' '13273000006'
 '13037000001' '13095000004' '13177000006']"
998,"['13095000019' '13095000020' '13095000023' '13095000022' '13321000014'
 '13321000016']"
999,"['13093000007' '13017000002' '130810LISTO' '130810ARABI' '13287000003'
 '1331500004A' '1331500002B' '1331500001A']"
1000,"['13105000315' '13105000190' '13105000193' '13105000197' '13105000202'
 '13105000196']"
1001,['13147000008' '13105000315' '13105000189' '13105000201' '13105000202']
1002,"['1300100003C' '13025000002' '1300100004B' '1330500005B' '1330500002C'
 '1322900004A' '1330500003B']"
1003,"['1330500002A' '1330500004B' '1330500005A' '1330500004A' '1330500002C'
 '1330500003B']"
1004,"['1305108-05C' '1305108-06C' '1305108-12C' '1305108-13C' '1305108-01C'
 '1305108-07C' '1305108-11C' '1305108-09C']"
1005,['1305104-10C']
1006,['1305107-08C' '1305107-11C' '1305107-05C' '1305107-06C']
1007,"['1305101-16C' '1305104-15C' '1305104-12C' '1305104-14C' '1305101-10C'
 '1305106-10C' '1305106-02C']"
1008,['1305103-10C' '1305103-08C' '1305103-14C' '1305101-08C' '1305103-09C']
1009,"['1305108-05C' '1305108-01C' '1305103-01C' '1305108-02C' '1305102-02C'
 '1305102-03C']"
1010,['1305102-07C' '1305103-01C' '1305103-02C' '1305102-06C' '1305102-03C']
1011,['13297000454' '13297000420' '13297000250' '13013000001' '13219000008']
1012,"['1305102-11C' '1305102-05C' '1305102-09C' '1305102-12C' '1305101-05C'
 '1305105-02C']"
1013,"['131310000SH' '1313100000R' '13087001361' '1313100000H' '13131000C04'
 '1313100000M']"
1014,['13037000004' '13037000002' '1309900000A']
1015,"['130910MITCH' '1331500005A' '132350ANNEX' '1331500004A' '1331500002B'
 '130910PONDT']"
1016,"['13017000001' '13017000002' '1331500002A' '132710000MI' '1331500004A'
 '130910PONDT']"
1017,"['1309900000U' '13037000005' '13037000002' '1309900000A' '13061000001'
 '13037000003' '13243000947' '13243000934']"
1018,"['1300700000M' '13037000005' '13037000004' '1309900000A' '13243000998'
 '13273000006' '13037000003' '13037000001' '13243000947']"
1019,"['13189000134' '13301000004' '13301000002' '13301000003' '1314100003A'
 '13301000005']"
1020,"['13215000119' '131450000CA' '13215000107' '13215000104' '13215000105'
 '13215000108' '131450000MG' '131450000L9' '13215000120']"
1021,['13215000119' '13215000104' '13215000106']
1022,"['13227000004' '13227000007' '13227000012' '13227000011' '13227000009'
 '13227000003']"
1023,"['13161000402' '13017000001' '13069000002' '13155001753' '13069000001'
 '132710000JA' '13069000006' '13161000502']"
1024,"['13003000002' '1306500000H' '13299000407' '13299000409' '13299000404'
 '13299000405']"
1025,['13031000011' '13031000012' '13043001736' '13107001560' '13107000058']
1026,"['132470000BT' '13217000012' '13297000426' '13297000415' '13297000422'
 '13297000427' '13297000416' '13297000417']"
1027,['13299000300' '13299000409' '13229000001' '13299000405']
1028,"['1312100PA01' '131210FA01B' '13113000010' '13077000022' '13077000026'
 '13113000009' '13077000021' '13077000023']"
1029,['13077000003' '13149000COO' '13149000ENO' '13077000011']
1030,"['13191001771' '13191001312' '13127003733' '13127003743' '13127002923'
 '13191001515']"
