,neighbors
1293,['04019000134' '04019000146' '04019000150' '04019000225' '04019000226']
1294,"['04019000027' '04019000065' '04019000112' '04019000126' '04019000178'
 '04019000199' '04019000240' '04019000241']"
1295,"['04003000002' '04019000011' '04019000046' '04019000109' '04019000165'
 '04019000195' '04019000217' '04019000224' '04019000229']"
1296,"['04019000005' '04019000006' '04019000070' '04019000104' '04019000115'
 '04019000175' '04019000215']"
1297,"['04019000014' '04019000040' '04019000127' '04019000150' '04019000184'
 '04019000242']"
1298,"['04019000049' '04019000090' '04019000109' '04019000195' '04019000198'
 '04019000217' '04019000218' '04019000221']"
1299,"['04019000014' '04019000030' '04019000031' '04019000032' '04019000150'
 '04019000186' '04019000219' '04019000226']"
1300,"['04019000029' '04019000030' '04019000134' '04019000146' '04019000148'
 '04019000219' '04019000225']"
1301,['04019000155' '04019000168' '04019000231' '04019000236']
1302,['04019000035' '04019000092' '04019000151' '04019000161' '04019000186']
1303,"['04019000011' '04019000140' '04019000165' '04019000206' '04019000221'
 '04019000231' '04019000249']"
1304,"['04019000032' '04019000055' '04019000057' '04019000085' '04019000087'
 '04019000210']"
1305,"['04019000010' '04019000011' '04019000019' '04019000083' '04019000084'
 '04019000140' '04019000147' '04019000155' '04019000168' '04019000196'
 '04019000206' '04019000217' '04019000227' '04019000229']"
1306,['04019000019' '04019000054' '04019000114' '04019000217']
1307,"['04019000003' '04019000021' '04019000041' '04019000060' '04019000070'
 '04019000101' '04019000144' '04019000203' '04019000234' '04019000236']"
1308,"['04019000022' '04019000023' '04019000144' '04019000152' '04019000203'
 '04019000233' '04019000235']"
1309,['04019000102' '04019000152' '04019000203' '04019000234']
1310,"['04019000007' '04019000022' '04019000023' '04019000028' '04019000041'
 '04019000052' '04019000059' '04019000060' '04019000102' '04019000110'
 '04019000152' '04019000155' '04019000157' '04019000168' '04019000190'
 '04019000196' '04019000227' '04019000233' '04019000248']"
1311,"['04019000056' '04019000087' '04019000158' '04019000170' '04019000211'
 '04019000238']"
1312,['04019000061' '04019000088' '04019000158' '04019000170' '04019000237']
1313,"['04019000061' '04019000088' '04019000112' '04019000163' '04019000171'
 '04019000214' '04019000241']"
1314,['04019000027' '04019000065' '04019000220']
1315,"['04019000112' '04019000118' '04019000125' '04019000126' '04019000171'
 '04019000220' '04019000239']"
1316,['04019000014' '04019000104' '04019000115' '04019000127' '04019000223']
1317,"['04019000046' '04019000126' '04019000128' '04019000131' '04019000178'
 '04019000179' '04019000199']"
1318,['04019000025' '04019000047' '04019000050' '04019000160']
1319,['04019000017' '04019000018' '04019000020' '04019000247']
1320,"['04019000044' '04019000045' '04019000062' '04019000063' '04019000064'
 '04019000066' '04019000082' '04019000086' '04019000247']"
1321,"['04019000018' '04019000020' '04019000022' '04019000025' '04019000045'
 '04019000047' '04019000064' '04019000245' '04019000246']"
1322,['04019000028' '04019000052' '04019000236']
1323,['04019000011' '04019000229']
1324,"['04007000008' '04007000014' '04007000054' '04021000004' '04021000023'
 '04021000025' '04021000050' '04021000051' '04021000052']"
1325,"['04007000010' '04007000054' '04009000011' '04009000012' '04021000001'
 '04021000006' '04021000007' '04021000025' '04021000103']"
1326,"['04009000013' '04019000027' '04019000046' '04019000065' '04021000006'
 '04021000007' '04021000093']"
1327,['04009000012' '04009000013' '04021000004' '04021000005' '04021000007']
1328,"['04021000004' '04021000005' '04021000006' '04021000008' '04021000011'
 '04021000015' '04021000016' '04021000025' '04021000093']"
1329,['04021000007' '04021000015' '04021000016' '04021000092']
1330,['04021000010' '04021000038' '04021000053' '04021000091']
1331,['04021000009' '04021000091']
1332,"['04021000007' '04021000012' '04021000013' '04021000014' '04021000016'
 '04021000020' '04021000025' '04021000104']"
1333,['04021000011' '04021000013' '04021000014' '04021000105']
1334,"['04021000011' '04021000012' '04021000020' '04021000022' '04021000041'
 '04021000091' '04021000105']"
1335,['04021000011' '04021000012' '04021000091' '04021000104' '04021000105']
1336,"['04019000027' '04019000188' '04021000007' '04021000008' '04021000092'
 '04021000093']"
1337,"['04019000005' '04019000024' '04019000127' '04019000175' '04019000184'
 '04021000007' '04021000008' '04021000011' '04021000091' '04021000092'
 '04021000104']"
1338,"['04021000018' '04021000019' '04021000024' '04021000025' '04021000027'
 '04021000060']"
1339,['04021000017' '04021000019' '04021000021' '04021000060']
1340,"['04021000017' '04021000018' '04021000020' '04021000021' '04021000022'
 '04021000025']"
1341,['04021000011' '04021000013' '04021000019' '04021000022' '04021000025']
1342,"['04021000018' '04021000019' '04021000022' '04021000035' '04021000060'
 '04021000083']"
1343,"['04021000013' '04021000019' '04021000020' '04021000021' '04021000035'
 '04021000041' '04021000081' '04021000083']"
1344,"['04021000001' '04021000024' '04021000025' '04021000027' '04021000051'
 '04021000070']"
1345,['04021000017' '04021000023' '04021000025' '04021000027']
1346,"['04021000001' '04021000004' '04021000007' '04021000011' '04021000017'
 '04021000019' '04021000020' '04021000023' '04021000024']"
1347,"['04021000069' '04021000070' '04021000075' '04021000085' '04021000094'
 '04021000096']"
1348,['04021000017' '04021000023' '04021000024' '04021000060' '04021000070']
1349,['04013000541' '04021000076' '04021000086' '04021000098']
1350,"['04021000039' '04021000055' '04021000060' '04021000061' '04021000062'
 '04021000083']"
1351,"['04021000031' '04021000037' '04021000062' '04021000077' '04021000080'
 '04021000100' '04021000102']"
1352,"['04021000030' '04021000037' '04021000038' '04021000054' '04021000067'
 '04021000077']"
1353,['04021000033' '04021000035' '04021000037' '04021000082' '04021000099']
1354,"['04021000032' '04021000034' '04021000035' '04021000037' '04021000081'
 '04021000082']"
1355,['04021000033' '04021000036' '04021000041' '04021000081' '04021000082']
1356,"['04021000021' '04021000022' '04021000032' '04021000033' '04021000081'
 '04021000083' '04021000099']"
1357,['04021000034' '04021000038' '04021000041' '04021000081' '04021000082']
1358,"['04021000030' '04021000031' '04021000032' '04021000033' '04021000038'
 '04021000055' '04021000062' '04021000082' '04021000083' '04021000099']"
1359,"['04021000009' '04021000031' '04021000036' '04021000037' '04021000041'
 '04021000053' '04021000067' '04021000082' '04021000091']"
1360,['04021000029' '04021000055' '04021000083']
1361,"['04013000178' '04013000455' '04013000467' '04013000488' '04021000043'
 '04021000044' '04021000046' '04021000047' '04021000059' '04021000088']"
1362,"['04021000013' '04021000022' '04021000034' '04021000036' '04021000038'
 '04021000081' '04021000091' '04021000105']"
1363,"['04013000022' '04013000053' '04013000233' '04013000455' '04021000043'
 '04021000044' '04021000045' '04021000056' '04021000063']"
1364,"['04013000053' '04013000455' '04021000040' '04021000042' '04021000044'
 '04021000063']"
1365,['04021000040' '04021000042' '04021000043' '04021000047' '04021000063']
1366,"['04013000673' '04021000042' '04021000056' '04021000057' '04021000058'
 '04021000063']"
1367,"['04021000040' '04021000047' '04021000057' '04021000058' '04021000059'
 '04021000064']"
1368,"['04021000040' '04021000044' '04021000046' '04021000058' '04021000059'
 '04021000063']"
1369,['04021000064' '04021000066' '04021000072' '04021000084']
1370,['04021000051' '04021000072' '04021000089']
1371,['04021000001' '04021000051' '04021000052']
1372,"['04013000673' '04021000001' '04021000023' '04021000049' '04021000050'
 '04021000052' '04021000070' '04021000072' '04021000089']"
1373,"['04007000013' '04007000014' '04013000673' '04021000001' '04021000050'
 '04021000051']"
1374,"['04013000299' '04013000583' '04019000005' '04019000138' '04021000009'
 '04021000038' '04021000067' '04021000091']"
1375,"['04013000256' '04013000428' '04021000031' '04021000062' '04021000067'
 '04021000077' '04021000078']"
1376,"['04021000029' '04021000037' '04021000039' '04021000062' '04021000083'
 '04021000099']"
1377,"['04013000022' '04013000233' '04013000298' '04013000673' '04021000042'
 '04021000045' '04021000063']"
1378,"['04013000673' '04021000045' '04021000046' '04021000058' '04021000064'
 '04021000072']"
1379,['04021000045' '04021000046' '04021000047' '04021000057' '04021000063']
1380,"['04021000040' '04021000046' '04021000047' '04021000064' '04021000072'
 '04021000088' '04021000089']"
1381,"['04021000017' '04021000018' '04021000021' '04021000027' '04021000029'
 '04021000061' '04021000070' '04021000083' '04021000096']"
1382,"['04013000005' '04013000061' '04013000101' '04013000144' '04013000376'
 '04013000415' '04013000576' '04013000640' '04013000641' '04021000029'
 '04021000060' '04021000062' '04021000096']"
1383,"['04013000065' '04013000349' '04013000376' '04013000428' '04013000493'
 '04021000029' '04021000030' '04021000037' '04021000054' '04021000055'
 '04021000061' '04021000073' '04021000074' '04021000078' '04021000080']"
1384,"['04021000042' '04021000043' '04021000044' '04021000045' '04021000047'
 '04021000056' '04021000058']"
1385,"['04021000046' '04021000048' '04021000057' '04021000059' '04021000066'
 '04021000072' '04021000084']"
1386,['04021000048' '04021000064' '04021000084']
1387,"['04013000256' '04013000583' '04021000031' '04021000038' '04021000053'
 '04021000054']"
1388,['04021000085' '04021000094' '04021000095' '04021000096']
1389,"['04021000026' '04021000075' '04021000076' '04021000086' '04021000087'
 '04021000089' '04021000094']"
1390,"['04021000023' '04021000026' '04021000027' '04021000051' '04021000060'
 '04021000075' '04021000087' '04021000089' '04021000096' '04021000097']"
1391,['04021000076' '04021000088' '04021000089']
1392,"['04013000673' '04021000048' '04021000049' '04021000051' '04021000057'
 '04021000059' '04021000064' '04021000084' '04021000089']"
1393,['04021000062' '04021000074' '04021000078' '04021000079' '04021000080']
1394,['04021000062' '04021000073' '04021000079' '04021000080']
1395,['04021000026' '04021000069' '04021000070' '04021000087']
1396,"['04021000028' '04021000069' '04021000071' '04021000086' '04021000088'
 '04021000089' '04021000098']"
1397,"['04021000030' '04021000031' '04021000054' '04021000078' '04021000100'
 '04021000101']"
1398,"['04021000054' '04021000062' '04021000073' '04021000077' '04021000079'
 '04021000090' '04021000100' '04021000101']"
1399,['04021000073' '04021000074' '04021000078' '04021000080' '04021000090']
1400,"['04021000030' '04021000062' '04021000073' '04021000074' '04021000079'
 '04021000090' '04021000102']"
1401,"['04021000022' '04021000033' '04021000034' '04021000035' '04021000036'
 '04021000041']"
1402,"['04021000032' '04021000033' '04021000034' '04021000036' '04021000037'
 '04021000038']"
1403,"['04021000021' '04021000022' '04021000029' '04021000035' '04021000037'
 '04021000039' '04021000055' '04021000060' '04021000099']"
1404,['04021000048' '04021000064' '04021000066' '04021000072']
1405,['04021000026' '04021000068' '04021000094' '04021000096']
1406,"['04013000523' '04013000541' '04021000028' '04021000069' '04021000076'
 '04021000094' '04021000095']"
1407,['04021000069' '04021000070' '04021000075' '04021000089' '04021000097']
1408,"['04013000467' '04013000541' '04021000040' '04021000059' '04021000071'
 '04021000076' '04021000089' '04021000098']"
1409,"['04021000049' '04021000051' '04021000059' '04021000069' '04021000070'
 '04021000071' '04021000072' '04021000076' '04021000087' '04021000088']"
1410,['04021000078' '04021000079' '04021000080' '04021000100' '04021000102']
1411,"['04019000005' '04021000009' '04021000010' '04021000013' '04021000014'
 '04021000016' '04021000038' '04021000041' '04021000053' '04021000104'
 '04021000105']"
1412,['04019000024' '04019000188' '04021000008' '04021000015' '04021000016']
1413,['04019000027' '04021000005' '04021000007' '04021000015']
1414,"['04021000026' '04021000068' '04021000069' '04021000085' '04021000086'
 '04021000095']"
1415,['04013000523' '04021000068' '04021000086' '04021000094' '04021000096']
1416,"['04013000523' '04013000576' '04021000026' '04021000060' '04021000061'
 '04021000068' '04021000070' '04021000085' '04021000095']"
1417,['04021000070' '04021000087']
1418,['04013000541' '04021000028' '04021000076' '04021000088']
1419,['04021000032' '04021000035' '04021000037' '04021000055' '04021000083']
1420,"['04021000030' '04021000077' '04021000078' '04021000090' '04021000101'
 '04021000102']"
1421,['04021000077' '04021000078' '04021000100']
1422,['04021000030' '04021000080' '04021000090' '04021000100']
1423,['04007000010' '04007000054' '04009000011' '04009000016' '04021000004']
1424,['04021000011' '04021000014' '04021000016' '04021000091']
1425,['04021000012' '04021000013' '04021000014' '04021000041' '04021000091']
1426,['04023000002' '04023000012' '04023000016']
1427,"['04023000001' '04023000003' '04023000005' '04023000010' '04023000012'
 '04023000016']"
1428,"['04023000002' '04023000004' '04023000012' '04023000013' '04023000018'
 '04023000020']"
1429,['04023000003' '04023000008' '04023000009' '04023000018' '04023000020']
1430,['04019000008' '04023000002' '04023000010' '04023000017' '04023000022']
1431,"['04003000019' '04003000039' '04003000046' '04019000165' '04023000014'
 '04023000015' '04023000023']"
1432,"['04023000011' '04023000014' '04023000017' '04023000019' '04023000021'
 '04023000024']"
1433,"['04023000004' '04023000009' '04023000010' '04023000013' '04023000016'
 '04023000019' '04023000020' '04023000022']"
1434,['04023000004' '04023000008' '04023000013' '04023000018']
1435,"['04023000002' '04023000005' '04023000008' '04023000016' '04023000019'
 '04023000022']"
1436,"['04019000008' '04019000139' '04019000206' '04023000007' '04023000014'
 '04023000017' '04023000021']"
1437,['04023000001' '04023000002' '04023000003' '04023000016' '04023000020']
1438,"['04023000003' '04023000008' '04023000009' '04023000018' '04023000019'
 '04023000023' '04023000024']"
1439,"['04019000165' '04019000206' '04023000006' '04023000007' '04023000011'
 '04023000015' '04023000023' '04023000024']"
1440,['04019000165' '04023000006' '04023000014']
1441,"['04023000001' '04023000002' '04023000008' '04023000010' '04023000012'
 '04023000020']"
1442,"['04019000008' '04023000005' '04023000007' '04023000011' '04023000019'
 '04023000021' '04023000022']"
1443,['04023000003' '04023000004' '04023000009' '04023000013']
1444,"['04023000007' '04023000008' '04023000010' '04023000013' '04023000017'
 '04023000022' '04023000024']"
1445,['04023000003' '04023000004' '04023000008' '04023000012' '04023000016']
1446,['04023000007' '04023000011' '04023000017']
1447,['04023000005' '04023000008' '04023000010' '04023000017' '04023000019']
1448,['04003000019' '04023000006' '04023000013' '04023000014' '04023000024']
1449,['04023000007' '04023000013' '04023000014' '04023000019' '04023000023']
1450,"['04025000010' '04025000019' '04025000039' '04025000051' '04025000066'
 '04025000114']"
1451,['04013000439' '04013000662' '04025000015']
1452,['04025000012' '04025000019' '04025000031' '04025000033' '04025000114']
1453,['04025000005' '04025000008' '04025000018' '04025000019' '04025000051']
1454,"['04025000004' '04025000008' '04025000010' '04025000018' '04025000027'
 '04025000051']"
1455,['04025000004' '04025000005' '04025000051']
1456,"['04025000001' '04025000005' '04025000027' '04025000051' '04025000066'
 '04025000091']"
1457,['04025000003' '04025000031' '04025000033' '04025000049']
1458,"['04005000060' '04005000064' '04015000201' '04015000214' '04015000218'
 '04015000224' '04025000014' '04025000043' '04025000066' '04025000091']"
1459,"['04015000201' '04025000013' '04025000016' '04025000020' '04025000027'
 '04025000091']"
1460,"['04013000437' '04013000439' '04013000662' '04025000002' '04025000017'
 '04025000028' '04025000056' '04025000057']"
1461,"['04012000056' '04013000007' '04013000728' '04015000201' '04025000014'
 '04025000017' '04025000020' '04025000021' '04025000028' '04025000029']"
1462,['04013000437' '04013000728' '04025000015' '04025000016' '04025000028']
1463,['04025000004' '04025000005' '04025000019' '04025000021' '04025000027']
1464,"['04025000001' '04025000003' '04025000004' '04025000018' '04025000021'
 '04025000028' '04025000031' '04025000033' '04025000046' '04025000049'
 '04025000051' '04025000114']"
1465,['04025000014' '04025000016' '04025000021' '04025000027']
1466,"['04025000016' '04025000018' '04025000019' '04025000020' '04025000027'
 '04025000028' '04025000029']"
1467,"['04025000005' '04025000010' '04025000014' '04025000018' '04025000020'
 '04025000021' '04025000091']"
1468,"['04025000015' '04025000016' '04025000017' '04025000019' '04025000021'
 '04025000029' '04025000046' '04025000056' '04025000057']"
1469,['04025000016' '04025000021' '04025000028']
1470,"['04005000041' '04005000063' '04005000080' '04007000039' '04025000035'
 '04025000045' '04025000046' '04025000054' '04025000109']"
1471,['04025000003' '04025000012' '04025000019' '04025000049']
1472,"['04025000003' '04025000012' '04025000019' '04025000039' '04025000045'
 '04025000046' '04025000049' '04025000054' '04025000105' '04025000114']"
1473,"['04005000080' '04005000083' '04025000030' '04025000041' '04025000109'
 '04025000115']"
1474,['04025000037' '04025000039' '04025000077' '04025000105']
1475,"['04025000036' '04025000040' '04025000054' '04025000077' '04025000090'
 '04025000105' '04025000115']"
1476,"['04005000099' '04025000001' '04025000033' '04025000036' '04025000066'
 '04025000077' '04025000090' '04025000105' '04025000114']"
1477,['04025000037' '04025000115']
1478,['04005000082' '04005000083' '04025000035' '04025000090' '04025000115']
1479,"['04005000064' '04005000066' '04005000098' '04005000099' '04025000013'
 '04025000066']"
1480,['04025000030' '04025000033' '04025000046' '04025000054' '04025000105']
1481,"['04007000026' '04007000039' '04013000082' '04013000266' '04013000625'
 '04013000662' '04025000019' '04025000028' '04025000030' '04025000033'
 '04025000045' '04025000056']"
1482,['04025000012' '04025000019' '04025000031' '04025000033']
1483,"['04025000001' '04025000004' '04025000005' '04025000008' '04025000010'
 '04025000019']"
1484,"['04025000030' '04025000033' '04025000037' '04025000045' '04025000105'
 '04025000109' '04025000115']"
1485,['04013000662' '04025000015' '04025000028' '04025000046' '04025000057']
1486,['04025000015' '04025000028' '04025000056']
1487,"['04005000099' '04025000001' '04025000010' '04025000013' '04025000039'
 '04025000043' '04025000091']"
1488,['04025000036' '04025000037' '04025000039' '04025000090']
1489,"['04005000040' '04005000082' '04005000099' '04025000037' '04025000039'
 '04025000041' '04025000077' '04025000115']"
1490,['04025000010' '04025000013' '04025000014' '04025000027' '04025000066']
1491,"['04025000033' '04025000036' '04025000037' '04025000039' '04025000045'
 '04025000054']"
1492,['04025000030' '04025000035' '04025000054' '04025000115']
1493,['04025000001' '04025000003' '04025000019' '04025000033' '04025000039']
1494,"['04025000035' '04025000037' '04025000040' '04025000041' '04025000054'
 '04025000090' '04025000109']"
1495,['04027000P02' '04027000P12' '04027000P13' '04027000P36' '04027000P37']
1496,['04027000P01' '04027000P03' '04027000P36']
1497,['04027000P02' '04027000P04' '04027000P27' '04027000P35' '04027000P36']
1498,"['04027000P03' '04027000P05' '04027000P26' '04027000P27' '04027000P35'
 '04027000P41']"
1499,"['04027000P04' '04027000P06' '04027000P09' '04027000P16' '04027000P26'
 '04027000P27' '04027000P28' '04027000P32' '04027000P41' '04027000P42']"
1500,['04027000P05' '04027000P07' '04027000P28' '04027000P31' '04027000P32']
1501,['04027000P06' '04027000P28' '04027000P31']
1502,['04027000P09' '04027000P12' '04027000P15' '04027000P16']
1503,"['04027000P05' '04027000P08' '04027000P10' '04027000P12' '04027000P16'
 '04027000P21' '04027000P32' '04027000P33' '04027000P34']"
1504,['04027000P09' '04027000P11' '04027000P12' '04027000P21' '04027000P22']
1505,['04027000P10' '04027000P12' '04027000P17' '04027000P22']
1506,"['04027000P01' '04027000P08' '04027000P09' '04027000P10' '04027000P11'
 '04027000P13' '04027000P14' '04027000P15' '04027000P17']"
1507,"['04027000P01' '04027000P12' '04027000P14' '04027000P15' '04027000P16'
 '04027000P37' '04027000P38']"
1508,['04027000P12' '04027000P13' '04027000P15']
1509,['04027000P08' '04027000P12' '04027000P13' '04027000P14' '04027000P16']
1510,"['04027000P05' '04027000P08' '04027000P09' '04027000P13' '04027000P15'
 '04027000P38' '04027000P39' '04027000P40' '04027000P42']"
1511,"['04027000P11' '04027000P12' '04027000P18' '04027000P20' '04027000P22'
 '04027000P23' '04027000P25']"
1512,"['04012000057' '04012000059' '04012000060' '04027000P17' '04027000P19'
 '04027000P20']"
1513,"['04012000057' '04013000029' '04013000288' '04013000583' '04027000P18'
 '04027000P20' '04027000P21']"
1514,"['04027000P17' '04027000P18' '04027000P19' '04027000P21' '04027000P24'
 '04027000P25']"
1515,"['04013000583' '04019000002' '04027000P09' '04027000P10' '04027000P19'
 '04027000P20' '04027000P22' '04027000P23' '04027000P24' '04027000P31'
 '04027000P32' '04027000P33' '04027000P34']"
1516,"['04027000P10' '04027000P11' '04027000P17' '04027000P21' '04027000P23'
 '04027000P25']"
1517,['04027000P17' '04027000P21' '04027000P22' '04027000P24' '04027000P25']
1518,['04027000P20' '04027000P21' '04027000P23' '04027000P25']
1519,['04027000P17' '04027000P20' '04027000P22' '04027000P23' '04027000P24']
1520,['04027000P04' '04027000P05' '04027000P27']
1521,['04027000P03' '04027000P04' '04027000P05' '04027000P26' '04027000P28']
1522,"['04027000P05' '04027000P06' '04027000P07' '04027000P27' '04027000P29'
 '04027000P31']"
1523,['04027000P28' '04027000P30' '04027000P31']
1524,['04027000P29' '04027000P31']
1525,"['04027000P06' '04027000P07' '04027000P21' '04027000P28' '04027000P29'
 '04027000P30' '04027000P32']"
1526,"['04027000P05' '04027000P06' '04027000P09' '04027000P21' '04027000P31'
 '04027000P33']"
1527,['04027000P09' '04027000P21' '04027000P32' '04027000P34' '04027000P43']
1528,['04027000P09' '04027000P21' '04027000P33' '04027000P43']
1529,['04027000P03' '04027000P04' '04027000P36' '04027000P40' '04027000P41']
1530,"['04027000P01' '04027000P02' '04027000P03' '04027000P35' '04027000P37'
 '04027000P39' '04027000P40' '04027000P41']"
1531,['04027000P01' '04027000P13' '04027000P36' '04027000P38' '04027000P39']
1532,['04027000P13' '04027000P16' '04027000P37' '04027000P39']
1533,"['04027000P16' '04027000P36' '04027000P37' '04027000P38' '04027000P40'
 '04027000P42']"
1534,"['04027000P16' '04027000P35' '04027000P36' '04027000P39' '04027000P41'
 '04027000P42']"
1535,"['04027000P04' '04027000P05' '04027000P35' '04027000P36' '04027000P40'
 '04027000P42']"
1536,['04027000P05' '04027000P16' '04027000P39' '04027000P40' '04027000P41']
1537,['04027000P33' '04027000P34']
