,neighbors
1587,"['32031002031' '32031002032' '32031002033' '32031002035' '32031002036'
 '32031003038']"
1588,"['32031002022' '32031002023' '32031002037' '32031002062' '32031002080'
 '32031008200' '32031008209' '32031008226']"
1589,"['32031002041' '32031002048' '32031002057' '32031002062' '32031002065'
 '32031002068' '32031002081' '32031008240' '32031008259' '32031008260'
 '32031008290' '32031008291' '32031009210']"
1590,"['32031002047' '32031002057' '32031002060' '32031002062' '32031002065'
 '32031008240' '32031008259' '32031009211']"
1591,"['32031001008' '32031002000' '32031002002' '32031002004' '32031002039'
 '32031002051' '32031002078' '32031009103']"
1592,"['32031002016' '32031002026' '32031002027' '32031002029' '32031008114'
 '32031008204' '32031008214' '32031009107']"
1593,['32031002000' '32031002049' '32031009103']
1594,"['32031002047' '32031002048' '32031002060' '32031002064' '32031002065'
 '32031002074' '32031008210' '32031008275' '32031008276' '32031008297']"
1595,['32031002019' '32031002041' '32031002070' '32031002081' '32031008211']
1596,"['32031002048' '32031002057' '32031002074' '32031008240' '32031008276'
 '32031009211']"
1597,"['32031002037' '32031002043' '32031002047' '32031002048' '32031002080'
 '32031008226' '32031008240' '32031008260' '32031009210']"
1598,['32031002057' '32031002065' '32031008297']
1599,"['32031002047' '32031002048' '32031002057' '32031002064' '32031002068'
 '32031008245' '32031008256' '32031008292' '32031008297']"
1600,"['32031002047' '32031002065' '32031002070' '32031002081' '32031008254'
 '32031008256' '32031008292' '32031009249']"
1601,['32031002058' '32031002068' '32031002081' '32031008211' '32031008254']
1602,['32031008276']
1603,"['32031002057' '32031002060' '32031008233' '32031008240' '32031008250'
 '32031008276']"
1604,['32031001011' '32031002002' '32031002004' '32031002049']
1605,"['32031002023' '32031002031' '32031002032' '32031002036' '32031002043'
 '32031002062' '32031008226' '32031009210' '32031009243']"
1606,"['32031002041' '32031002047' '32031002058' '32031002068' '32031002070'
 '32031008211']"
1607,"['32031003002' '32031003004' '32031003009' '32031003010' '32031003015'
 '32031005005' '32031005063' '32031007300']"
1608,"['32031003001' '32031003004' '32031003005' '32031003007' '32031003008'
 '32031003013' '32031003015' '32031005063' '32031006107']"
1609,['32031003019' '32031007308' '32031007309']
1610,"['32031003001' '32031003002' '32031003007' '32031003010' '32031003012'
 '32031007300']"
1611,"['32031003002' '32031003006' '32031003007' '32031003008' '32031003013'
 '32031003014' '32031003016' '32031003022' '32031003023' '32031003024'
 '32031009207']"
1612,['32031003005' '32031003013' '32031003022' '32031008212' '32031008234']
1613,"['32031001008' '32031001011' '32031001036' '32031003002' '32031003004'
 '32031003005' '32031003008' '32031003009' '32031003012']"
1614,"['32031001011' '32031002007' '32031002009' '32031003002' '32031003005'
 '32031003007' '32031003014' '32031003028']"
1615,"['32031001015' '32031001018' '32031001036' '32031003001' '32031003007'
 '32031003010' '32031003011' '32031003012' '32031005005' '32031005056'
 '32031005063']"
1616,['32031003001' '32031003004' '32031003009' '32031003012']
1617,['32031001015' '32031003009' '32031005005' '32031005056']
1618,['32031003004' '32031003007' '32031003009' '32031003010']
1619,"['32031003002' '32031003005' '32031003006' '32031003022' '32031006107'
 '32031006303' '32031008212' '32031008400']"
1620,['32031002009' '32031003005' '32031003008' '32031003023' '32031003028']
1621,"['32031003001' '32031003002' '32031003017' '32031003036' '32031005063'
 '32031006101' '32031006104' '32031006107']"
1622,"['32031002009' '32031002016' '32031002017' '32031002018' '32031003005'
 '32031003020' '32031003023' '32031003024' '32031003028']"
1623,"['32031003015' '32031003018' '32031003019' '32031003035' '32031003036'
 '32031005063' '32031006100' '32031006101' '32031006104' '32031006113'
 '32031006115']"
1624,['32031003017' '32031003019' '32031003036' '32031003040' '32031004053']
1625,"['32031003003' '32031003017' '32031003018' '32031003021' '32031003025'
 '32031003027' '32031004003' '32031004053' '32031006115' '32031006203'
 '32031007308' '32031007309']"
1626,['32031002016' '32031002018' '32031002020' '32031002021' '32031003016']
1627,['32031003019' '32031003025' '32031006203']
1628,"['32031003005' '32031003006' '32031003013' '32031003024' '32031003031'
 '32031003032' '32031008212' '32031008234' '32031009207']"
1629,['32031003005' '32031003014' '32031003016' '32031003028']
1630,"['32031002018' '32031003005' '32031003016' '32031003022' '32031003029'
 '32031003030' '32031003031' '32031003032']"
1631,['32031003019' '32031003021' '32031003027' '32031006203']
1632,"['32031003030' '32031003031' '32031003032' '32031003038' '32031008217'
 '32031009208']"
1633,['32031003019' '32031003025' '32031006115' '32031006203']
1634,['32031002009' '32031003008' '32031003014' '32031003016' '32031003023']
1635,['32031003024' '32031003030' '32031003031']
1636,"['32031002018' '32031003024' '32031003026' '32031003029' '32031003031'
 '32031009208']"
1637,"['32031003022' '32031003024' '32031003026' '32031003029' '32031003030'
 '32031003032']"
1638,"['32031003022' '32031003024' '32031003026' '32031003031' '32031008202'
 '32031008212' '32031008217' '32031008234']"
1639,['32031003017' '32031006101']
1640,"['32031003015' '32031003017' '32031003018' '32031003040' '32031004000'
 '32031005005' '32031005063']"
1641,"['32031002019' '32031002032' '32031002033' '32031002035' '32031002041'
 '32031002042' '32031003026' '32031003039' '32031008211' '32031008217'
 '32031009208']"
1642,['32031002019' '32031003038' '32031008211' '32031008217']
1643,['32031003018' '32031003036' '32031004000' '32031004053']
1644,"['32031003036' '32031003040' '32031004053' '32031005005' '32031005063'
 '32031005064']"
1645,"['32031003019' '32031004005' '32031004020' '32031004022' '32031004053'
 '32031006202' '32031006206' '32031007308']"
1646,"['32031004003' '32031004007' '32031004009' '32031004016' '32031004020'
 '32031004022' '32031004038' '32031004042' '32031004043' '32031006206'
 '32031007304' '32031007316' '32031009303' '32031009304' '32031009310']"
1647,['32031004005' '32031006206' '32031007304']
1648,"['32031004005' '32031004014' '32031004016' '32031004032' '32031004043'
 '32031007302' '32031007307' '32031007587']"
1649,['32031004016' '32031004033' '32031005027' '32031005066' '32031007319']
1650,"['32031004009' '32031004016' '32031004021' '32031004023' '32031004032'
 '32031004052' '32031007319' '32031007587']"
1651,"['32031004026' '32031004029' '32031007523' '32031007540' '32031007543'
 '32031007552' '32031009520' '32031009538']"
1652,"['32031004005' '32031004009' '32031004012' '32031004014' '32031004033'
 '32031004038' '32031004043' '32031007319']"
1653,"['32031004019' '32031004035' '32031004037' '32031004039' '32031004041'
 '32031004045' '32031004046' '32031007537']"
1654,['32031004041' '32031007507' '32031007569']
1655,['32031004017' '32031004035' '32031004037' '32031004045']
1656,['32031004003' '32031004005' '32031004038' '32031004053']
1657,"['32031004014' '32031004023' '32031004032' '32031004046' '32031007527'
 '32031007570' '32031007571' '32031007586' '32031009555']"
1658,['32031004003' '32031004005' '32031006202' '32031006206']
1659,"['32031004014' '32031004021' '32031004032' '32031004046' '32031007319'
 '32031007507' '32031007567' '32031009546']"
1660,"['32031004035' '32031004039' '32031004045' '32031004046' '32031007520'
 '32031007527' '32031007537' '32031007556']"
1661,"['32031004036' '32031004037' '32031004041' '32031004045' '32031007524'
 '32031007540' '32031009533']"
1662,"['32031004015' '32031007524' '32031007536' '32031007540' '32031007543'
 '32031007553' '32031007557']"
1663,"['32031004015' '32031007523' '32031007525' '32031007540' '32031007552'
 '32031009520']"
1664,"['32031004009' '32031004014' '32031004021' '32031004023' '32031004043'
 '32031004047' '32031007307' '32031007314' '32031007506' '32031007565'
 '32031007570' '32031007571' '32031007572' '32031007574' '32031007587'
 '32031009307']"
1665,['32031004012' '32031004016' '32031004038' '32031005027' '32031005066']
1666,"['32031004017' '32031004019' '32031004024' '32031004039' '32031004045'
 '32031007556']"
1667,['32031004025' '32031004037' '32031004041']
1668,"['32031004017' '32031004019' '32031004025' '32031004036' '32031004041'
 '32031004045']"
1669,"['32031004005' '32031004016' '32031004020' '32031004033' '32031004053'
 '32031005027' '32031005064']"
1670,['32031004017' '32031004024' '32031004035' '32031007537' '32031007556']
1671,['32031007537']
1672,"['32031004017' '32031004018' '32031004025' '32031004036' '32031004037'
 '32031004046' '32031004051' '32031007319' '32031007507' '32031007524'
 '32031007549' '32031007553' '32031007569' '32031009541']"
1673,['32031004005' '32031007304' '32031007316' '32031009310']
1674,"['32031004005' '32031004009' '32031004016' '32031004032' '32031007307'
 '32031009303' '32031009307']"
1675,"['32031004017' '32031004019' '32031004024' '32031004025' '32031004035'
 '32031004037' '32031004054' '32031004055' '32031007520' '32031007524'
 '32031007525' '32031007540']"
1676,"['32031004017' '32031004021' '32031004023' '32031004024' '32031004041'
 '32031004051' '32031007507' '32031007508' '32031007527' '32031007537'
 '32031007546' '32031007567']"
1677,['32031004032' '32031007314' '32031009307']
1678,['32031004041' '32031004046' '32031007507' '32031007569']
1679,['32031004014' '32031007319']
1680,"['32031003018' '32031003019' '32031003040' '32031004000' '32031004003'
 '32031004020' '32031004038' '32031005064']"
1681,"['32031004045' '32031004055' '32031004056' '32031007520' '32031007525'
 '32031007527' '32031009560']"
1682,['32031004045' '32031004054' '32031007525' '32031009560']
1683,"['32031004054' '32031007525' '32031007527' '32031007528' '32031007548'
 '32031009561' '32031009562']"
1684,"['32031005003' '32031005006' '32031005007' '32031005022' '32031005033'
 '32031007319' '32031007321']"
1685,['32031005000' '32031005006' '32031005022' '32031005033']
1686,"['32031003001' '32031003009' '32031003011' '32031003036' '32031004000'
 '32031005020' '32031005027' '32031005056' '32031005063' '32031005064']"
1687,"['32031005000' '32031005003' '32031005009' '32031005010' '32031005022'
 '32031005066' '32031007321']"
1688,['32031005000' '32031005012' '32031005033' '32031005034' '32031007319']
1689,['32031001002' '32031005009' '32031005016' '32031005020' '32031005022']
1690,"['32031001002' '32031005006' '32031005008' '32031005010' '32031005020'
 '32031005022']"
1691,['32031005006' '32031005009' '32031005020' '32031005027' '32031005066']
1692,['32031005012' '32031005035' '32031005036' '32031007319']
1693,['32031005007' '32031005011' '32031005034' '32031005035' '32031007319']
1694,['32031001044' '32031001055' '32031005041' '32031005062']
1695,"['32031001044' '32031005023' '32031005030' '32031005031' '32031005040'
 '32031005041' '32031007100' '32031007516' '32031007532']"
1696,"['32031001002' '32031001012' '32031005008' '32031005018' '32031005022'
 '32031005024' '32031009120']"
1697,"['32031001012' '32031001016' '32031001045' '32031001056' '32031001057'
 '32031005016' '32031005024' '32031005026' '32031005035' '32031009120']"
1698,"['32031001002' '32031001039' '32031005005' '32031005008' '32031005009'
 '32031005010' '32031005027' '32031005056']"
1699,"['32031005000' '32031005003' '32031005006' '32031005008' '32031005009'
 '32031005016' '32031005024' '32031005033']"
1700,['32031005015' '32031005041']
1701,['32031005016' '32031005018' '32031005022' '32031005026' '32031005033']
1702,['32031005018' '32031005024' '32031005033' '32031005034' '32031005035']
1703,"['32031004012' '32031004033' '32031004038' '32031005005' '32031005010'
 '32031005020' '32031005064' '32031005066']"
1704,['32031005015' '32031005031' '32031005045' '32031007532']
1705,"['32031005015' '32031005030' '32031005032' '32031005040' '32031005045'
 '32031007526']"
1706,['32031005031' '32031005036' '32031005040' '32031005041' '32031007526']
1707,"['32031005000' '32031005003' '32031005007' '32031005022' '32031005024'
 '32031005026' '32031005034']"
1708,['32031005007' '32031005012' '32031005026' '32031005033' '32031005035']
1709,"['32031001055' '32031001056' '32031005011' '32031005012' '32031005018'
 '32031005026' '32031005034' '32031005036' '32031005062']"
1710,"['32031005011' '32031005032' '32031005035' '32031005041' '32031005062'
 '32031007319' '32031007526' '32031009129']"
1711,['32031005047' '32031007526']
1712,['32031005015' '32031005031' '32031005032' '32031005041']
1713,"['32031001044' '32031001055' '32031005014' '32031005015' '32031005023'
 '32031005032' '32031005036' '32031005040' '32031005062']"
1714,['32031005030' '32031005031' '32031005046' '32031007526' '32031007532']
1715,['32031005045' '32031005047' '32031007526' '32031007532' '32031008505']
1716,['32031005039' '32031005046' '32031005054' '32031007526']
1717,"['32031005049' '32031005051' '32031007526' '32031008502' '32031008505'
 '32031009109' '32031009125' '32031009542']"
1718,['32031005048' '32031008502' '32031008505']
1719,['32031005048' '32031008502' '32031009109' '32031009125']
1720,['32031007526' '32031009540']
1721,['32031005047' '32031007526']
1722,"['32031001006' '32031001015' '32031001039' '32031003009' '32031003011'
 '32031005005' '32031005020']"
1723,['32031007526']
1724,"['32031001055' '32031001056' '32031005014' '32031005035' '32031005036'
 '32031005041']"
1725,"['32031003001' '32031003002' '32031003009' '32031003015' '32031003017'
 '32031003036' '32031004000' '32031005005']"
1726,['32031004000' '32031004038' '32031004053' '32031005005' '32031005027']
1727,['32031007526']
1728,"['32031004012' '32031004033' '32031005006' '32031005010' '32031005027'
 '32031007319' '32031007321']"
1729,"['32031003017' '32031006101' '32031006104' '32031006107' '32031006108'
 '32031006113' '32031006114' '32031006115']"
1730,"['32031003015' '32031003017' '32031003035' '32031006100' '32031006104'
 '32031006107']"
1731,['32031003015' '32031003017' '32031006100' '32031006101' '32031006107']
1732,['32031006106' '32031006109' '32031006111' '32031006306' '32031006526']
1733,"['32031006105' '32031006109' '32031006208' '32031006211' '32031006306'
 '32031006513' '32031006526']"
1734,"['32031003002' '32031003013' '32031003015' '32031006100' '32031006101'
 '32031006104' '32031006108' '32031006110' '32031006111' '32031006303'
 '32031006306' '32031008400']"
1735,['32031006100' '32031006107' '32031006110' '32031006113' '32031006114']
1736,"['32031006105' '32031006106' '32031006110' '32031006111' '32031006208'
 '32031006209']"
1737,"['32031006107' '32031006108' '32031006109' '32031006111' '32031006113'
 '32031006208' '32031006209' '32031006210']"
1738,"['32031006105' '32031006107' '32031006109' '32031006110' '32031006303'
 '32031006306']"
1739,"['32031003017' '32031006100' '32031006108' '32031006110' '32031006114'
 '32031006115' '32031006203' '32031006205' '32031006209' '32031006210']"
1740,['32031006100' '32031006108' '32031006113']
1741,"['32031003017' '32031003019' '32031003027' '32031006100' '32031006113'
 '32031006203' '32031006205']"
1742,"['32031004003' '32031004022' '32031006205' '32031006206' '32031006209'
 '32031006210' '32031006212' '32031006213' '32031007308' '32031007500'
 '32031007501' '32031007512' '32031007518' '32031007588']"
1743,"['32031003019' '32031003021' '32031003025' '32031003027' '32031006113'
 '32031006115' '32031006205' '32031006207' '32031007309' '32031007512']"
1744,"['32031006113' '32031006115' '32031006202' '32031006203' '32031006207'
 '32031006210' '32031007512' '32031007518' '32031007550']"
1745,"['32031004003' '32031004005' '32031004007' '32031004022' '32031006202'
 '32031007304' '32031007588']"
1746,['32031006203' '32031006205' '32031007308' '32031007309' '32031007512']
1747,['32031006106' '32031006109' '32031006110' '32031006209' '32031006211']
1748,"['32031006109' '32031006110' '32031006113' '32031006202' '32031006208'
 '32031006210' '32031006211' '32031006212' '32031006213']"
1749,['32031006110' '32031006113' '32031006202' '32031006205' '32031006209']
1750,"['32031006106' '32031006208' '32031006209' '32031006213' '32031006216'
 '32031006513' '32031006526']"
1751,['32031006202' '32031006209' '32031006213' '32031006214' '32031007500']
1752,"['32031006202' '32031006209' '32031006211' '32031006212' '32031006214'
 '32031006216']"
1753,"['32031006212' '32031006213' '32031006216' '32031006217' '32031006500'
 '32031006508' '32031007406' '32031007500' '32031007577']"
1754,"['32031006211' '32031006213' '32031006214' '32031006508' '32031006511'
 '32031006513']"
1755,['32031006214' '32031006218' '32031006500' '32031007402' '32031007577']
1756,['32031006217' '32031007577']
1757,"['32031006307' '32031006310' '32031006311' '32031006314' '32031006511'
 '32031006513' '32031006514' '32031006520']"
1758,"['32031006303' '32031006308' '32031006313' '32031006318' '32031006320'
 '32031007400' '32031007413' '32031007433']"
1759,['32031006303' '32031006306' '32031006307' '32031006310']
1760,"['32031003013' '32031006107' '32031006111' '32031006301' '32031006302'
 '32031006306' '32031006308' '32031006310' '32031006314' '32031006317'
 '32031007400' '32031007433' '32031008400' '32031009248']"
1761,"['32031006105' '32031006106' '32031006107' '32031006111' '32031006302'
 '32031006303' '32031006307' '32031006526']"
1762,"['32031006300' '32031006302' '32031006306' '32031006310' '32031006514'
 '32031006526']"
1763,"['32031006301' '32031006303' '32031006311' '32031006313' '32031006314'
 '32031007433']"
1764,['32031006300' '32031006302' '32031006303' '32031006307' '32031006314']
1765,"['32031006300' '32031006308' '32031006313' '32031006314' '32031006400'
 '32031006519' '32031006520']"
1766,"['32031006301' '32031006308' '32031006311' '32031006314' '32031006320'
 '32031006400']"
1767,"['32031006300' '32031006303' '32031006308' '32031006310' '32031006311'
 '32031006313']"
1768,['32031006303' '32031008202' '32031008212' '32031008400' '32031009248']
1769,['32031006301' '32031006319' '32031006320' '32031006411' '32031007413']
1770,['32031006318' '32031006403' '32031006411' '32031006416' '32031007413']
1771,['32031006301' '32031006313' '32031006318' '32031006400' '32031006411']
1772,"['32031006311' '32031006313' '32031006320' '32031006405' '32031006411'
 '32031006519' '32031006521']"
1773,"['32031006319' '32031006405' '32031006411' '32031006416' '32031006427'
 '32031006501']"
1774,"['32031006400' '32031006403' '32031006411' '32031006501' '32031006521'
 '32031006522']"
1775,"['32031006318' '32031006319' '32031006320' '32031006400' '32031006403'
 '32031006405']"
1776,"['32031006418' '32031006422' '32031006423' '32031006524' '32031006525'
 '32031007403' '32031007410' '32031007414' '32031007416' '32031007425'
 '32031007426']"
1777,['32031006416' '32031007413']
1778,"['32031006423' '32031006425' '32031007413' '32031007416' '32031007431'
 '32031007576']"
1779,"['32031006319' '32031006403' '32031006414' '32031006418' '32031006422'
 '32031006425' '32031006427' '32031006523' '32031006524' '32031007413']"
1780,"['32031006413' '32031006416' '32031006422' '32031006423' '32031006425'
 '32031009427']"
1781,['32031006413' '32031006416' '32031006418' '32031006524' '32031007426']
1782,"['32031006413' '32031006415' '32031006418' '32031006425' '32031007416'
 '32031007431' '32031009428']"
1783,['32031006415' '32031006416' '32031006418' '32031006423' '32031007413']
1784,['32031006403' '32031006416' '32031006501' '32031006523' '32031006524']
1785,"['32031006214' '32031006217' '32031006501' '32031006508' '32031006516'
 '32031006519' '32031006522' '32031007402']"
1786,"['32031006403' '32031006405' '32031006427' '32031006500' '32031006516'
 '32031006521' '32031006522' '32031006523']"
1787,"['32031006516' '32031006523' '32031006527' '32031006528' '32031006529'
 '32031006530' '32031006531' '32031007403' '32031007410' '32031007424'
 '32031007565']"
1788,"['32031006214' '32031006216' '32031006500' '32031006511' '32031006519'
 '32031006520' '32031007404']"
1789,"['32031006216' '32031006300' '32031006508' '32031006513' '32031006520'
 '32031007404']"
1790,"['32031006106' '32031006211' '32031006216' '32031006300' '32031006511'
 '32031006514' '32031006520' '32031006526']"
1791,['32031006300' '32031006307' '32031006513' '32031006526']
1792,"['32031006500' '32031006501' '32031006503' '32031006523' '32031006528'
 '32031007402' '32031007577']"
1793,"['32031006311' '32031006400' '32031006500' '32031006508' '32031006520'
 '32031006521' '32031006522' '32031007404']"
1794,"['32031006300' '32031006311' '32031006508' '32031006511' '32031006513'
 '32031006519' '32031007404']"
1795,['32031006400' '32031006405' '32031006501' '32031006519' '32031006522']
1796,['32031006405' '32031006500' '32031006501' '32031006519' '32031006521']
1797,"['32031006416' '32031006427' '32031006501' '32031006503' '32031006516'
 '32031006524' '32031006528' '32031007403']"
1798,"['32031006413' '32031006416' '32031006422' '32031006427' '32031006523'
 '32031007403']"
1799,['32031006413' '32031007403' '32031007410']
1800,"['32031006105' '32031006106' '32031006211' '32031006306' '32031006307'
 '32031006513' '32031006514']"
1801,['32031006503' '32031007410' '32031007414' '32031007424' '32031007573']
1802,"['32031006503' '32031006516' '32031006523' '32031006529' '32031006530'
 '32031007577' '32031009532']"
1803,['32031006503' '32031006528' '32031006530']
1804,"['32031006503' '32031006528' '32031006529' '32031006531' '32031007577'
 '32031009532']"
1805,"['32031006503' '32031006530' '32031007424' '32031007503' '32031007517'
 '32031007565' '32031009532']"
1806,['32031001044' '32031001046' '32031005015' '32031007516' '32031008500']
1807,['32031003001' '32031003004']
1808,['32031004009' '32031007307']
1809,"['32031004005' '32031004007' '32031004042' '32031006206' '32031007306'
 '32031007316' '32031007501' '32031007509' '32031007588']"
1810,['32031007304' '32031007312' '32031007316' '32031007501' '32031007509']
1811,['32031004009' '32031004032' '32031004043' '32031007302']
1812,"['32031003003' '32031003019' '32031004003' '32031006202' '32031006207'
 '32031007309' '32031007512']"
1813,['32031003003' '32031003019' '32031006203' '32031006207' '32031007308']
1814,"['32031007306' '32031007313' '32031007314' '32031007316' '32031007318'
 '32031007501' '32031007504' '32031007505' '32031007509']"
1815,['32031007312' '32031007314' '32031007504' '32031007505' '32031007514']
1816,"['32031004032' '32031004047' '32031007312' '32031007313' '32031007315'
 '32031007316' '32031007317' '32031007504' '32031007514' '32031007533'
 '32031007563' '32031007565' '32031007574' '32031007591' '32031009307']"
1817,['32031007314' '32031007316' '32031009307' '32031009310']
1818,"['32031004005' '32031004042' '32031007304' '32031007306' '32031007312'
 '32031007314' '32031007315' '32031009310']"
1819,['32031007314' '32031007533' '32031007563' '32031007591']
1820,['32031007312' '32031007501' '32031007509']
1821,"['32031004012' '32031004014' '32031004016' '32031004023' '32031004041'
 '32031004052' '32031005000' '32031005007' '32031005011' '32031005012'
 '32031005036' '32031005066' '32031007321' '32031007507' '32031007526'
 '32031007549' '32031009129' '32031009541']"
1822,['32031005000' '32031005006' '32031005066' '32031007319']
1823,"['32029000003' '32029000006' '32029000012' '32031006301' '32031006303'
 '32031007412' '32031007413' '32031009248']"
1824,['32031006217' '32031006500' '32031006516' '32031007577']
1825,"['32031006413' '32031006503' '32031006523' '32031006524' '32031006525'
 '32031007410']"
1826,['32031006508' '32031006511' '32031006519' '32031006520']
1827,['32031006214' '32031007500' '32031007577']
1828,['32031007415' '32031007425' '32031007430']
1829,['32031007417' '32031007430' '32031007573' '32031007576' '32031007582']
1830,"['32031006413' '32031006503' '32031006525' '32031006527' '32031007403'
 '32031007414']"
1831,"['32001000017' '32019000040' '32029000008' '32029000012' '32029000013'
 '32029000014' '32029000015' '32031007400' '32031007413' '32031007576'
 '32031007581' '32031007589' '32031009408' '32031009547' '32031009548'
 '32031009549' '32031009550' '32031009551' '32031009552' '32031009554'
 '32031009557']"
1832,"['32031006301' '32031006318' '32031006319' '32031006414' '32031006415'
 '32031006416' '32031006425' '32031007400' '32031007412' '32031007576'
 '32031009408']"
1833,"['32031006413' '32031006527' '32031007410' '32031007415' '32031007416'
 '32031007425' '32031007430' '32031007573']"
1834,['32031007407' '32031007414' '32031007425' '32031007430']
1835,"['32031006413' '32031006415' '32031006423' '32031007414' '32031007417'
 '32031007418' '32031007425' '32031007431' '32031007576']"
1836,"['32031007408' '32031007416' '32031007418' '32031007425' '32031007428'
 '32031007430' '32031007576' '32031009553']"
1837,['32031007416' '32031007417' '32031007425' '32031007430']
1838,['32031006503' '32031006527' '32031006531' '32031007565' '32031007573']
1839,"['32031006413' '32031007407' '32031007414' '32031007415' '32031007416'
 '32031007417' '32031007418' '32031007430']"
1840,['32031006413' '32031006422']
1841,['32031007417']
1842,"['32031007407' '32031007408' '32031007414' '32031007415' '32031007417'
 '32031007418' '32031007425' '32031007573']"
1843,['32031006415' '32031006423' '32031007416']
1844,['32031006301' '32031006303' '32031006308']
1845,"['32031006202' '32031006212' '32031006214' '32031007406' '32031007501'
 '32031007505' '32031007577']"
1846,"['32031006202' '32031007304' '32031007306' '32031007312' '32031007318'
 '32031007500' '32031007505' '32031007509' '32031007577' '32031007588']"
1847,"['32031007503' '32031007504' '32031007513' '32031007514' '32031007517'
 '32031007534' '32031007562']"
1848,"['32031006531' '32031007502' '32031007504' '32031007517' '32031007562'
 '32031009532' '32031009558']"
1849,"['32031007312' '32031007313' '32031007314' '32031007502' '32031007503'
 '32031007505' '32031007514' '32031007562' '32031007577' '32031009558'
 '32031009559']"
1850,"['32031007312' '32031007313' '32031007500' '32031007501' '32031007504'
 '32031007577']"
1851,"['32031004032' '32031007527' '32031007528' '32031007565' '32031007570'
 '32031007574' '32031007586' '32031009513' '32031009523']"
1852,"['32031004018' '32031004023' '32031004041' '32031004046' '32031004051'
 '32031007319' '32031007508' '32031007566' '32031007567' '32031007569']"
1853,"['32031004046' '32031007507' '32031007546' '32031007558' '32031007566'
 '32031007567']"
1854,['32031007304' '32031007306' '32031007312' '32031007318' '32031007501']
1855,['32031006202' '32031006203' '32031006205' '32031006207' '32031007308']
1856,['32031007502' '32031007517' '32031007533' '32031007534' '32031007565']
1857,"['32031007313' '32031007314' '32031007502' '32031007504' '32031007533'
 '32031007534']"
1858,"['32031001040' '32031001044' '32031005015' '32031007100' '32031007532'
 '32031008500']"
1859,['32031006531' '32031007502' '32031007503' '32031007513' '32031007565']
1860,['32031006202' '32031006205']
1861,['32031007529' '32031007539' '32031007547' '32031007552']
1862,['32031004024' '32031004045' '32031004054' '32031007527']
1863,['32013000008' '32027000001' '32031007522' '32031007531' '32031007547']
1864,['32031007521' '32031007531']
1865,"['32031004015' '32031004029' '32031007536' '32031007541' '32031007543'
 '32031007552' '32031007557']"
1866,"['32031004025' '32031004026' '32031004041' '32031004045' '32031007540'
 '32031007543' '32031007553']"
1867,"['32031004029' '32031004045' '32031004054' '32031004055' '32031004056'
 '32031007529' '32031007540' '32031007548' '32031007552' '32031007573'
 '32031009516']"
1868,"['32031005031' '32031005032' '32031005036' '32031005039' '32031005045'
 '32031005046' '32031005047' '32031005048' '32031005053' '32031005054'
 '32031005061' '32031005065' '32031007319' '32031007549' '32031008505'
 '32031009109' '32031009129']"
1869,"['32031004021' '32031004024' '32031004046' '32031004054' '32031004056'
 '32031007506' '32031007520' '32031007528' '32031007586']"
1870,['32031004056' '32031007506' '32031007527' '32031007548' '32031009513']
1871,"['32031007519' '32031007525' '32031007539' '32031007552' '32031007573'
 '32031007579']"
1872,"['32027000001' '32031007521' '32031007522' '32031007547' '32031007579'
 '32031007581']"
1873,"['32031001040' '32031005015' '32031005030' '32031005045' '32031005046'
 '32031007516' '32031008500' '32031008505']"
1874,"['32031007314' '32031007317' '32031007513' '32031007514' '32031007534'
 '32031007563' '32031007565']"
1875,['32031007502' '32031007513' '32031007514' '32031007533']
1876,['32031004026' '32031007523' '32031007552' '32031007557']
1877,['32031004017' '32031004024' '32031004039' '32031004040' '32031004046']
1878,['32031007519' '32031007529' '32031007547' '32031007552' '32031007579']
1879,"['32031004015' '32031004025' '32031004026' '32031004029' '32031004045'
 '32031007524' '32031007525' '32031007543' '32031009520']"
1880,['32031007523' '32031007543' '32031007557']
1881,"['32031004015' '32031004026' '32031007523' '32031007524' '32031007540'
 '32031007541' '32031007557']"
1882,['32031004046' '32031007508']
1883,['32031007519' '32031007521' '32031007531' '32031007539' '32031007579']
1884,"['32031004056' '32031007525' '32031007528' '32031007573' '32031009513'
 '32031009516']"
1885,['32031004041' '32031007319' '32031007526' '32031007553']
1886,['32031006205']
1887,"['32031004015' '32031004029' '32031007519' '32031007523' '32031007525'
 '32031007529' '32031007536' '32031007539']"
1888,['32031004026' '32031004041' '32031007524' '32031007549']
1889,['32031004024' '32031004035' '32031004039']
1890,['32031004026' '32031007523' '32031007536' '32031007541' '32031007543']
1891,['32031007508']
1892,['32031007502' '32031007503' '32031007504']
1893,['32031007314' '32031007317' '32031007533' '32031007565' '32031007591']
1894,"['32031004032' '32031006503' '32031006531' '32031007314' '32031007424'
 '32031007506' '32031007513' '32031007517' '32031007533' '32031007563'
 '32031007573' '32031007574' '32031007591' '32031009523']"
1895,['32031007507' '32031007508']
1896,['32031004023' '32031004046' '32031007507' '32031007508']
1897,['32031004018' '32031004041' '32031004051' '32031007507']
1898,"['32031004021' '32031004032' '32031007506' '32031007571' '32031007572'
 '32031007586']"
1899,['32031004021' '32031004032' '32031007570']
1900,['32031004032' '32031007570']
1901,"['32031006527' '32031007408' '32031007414' '32031007424' '32031007430'
 '32031007525' '32031007529' '32031007548' '32031007565' '32031007576'
 '32031007579' '32031007582' '32031009513' '32031009516' '32031009523']"
1902,['32031004032' '32031007314' '32031007506' '32031007565']
