,neighbors
1613,['37119000004' '37119000104' '37119000203' '37119000205']
1614,"['37119000003' '37119000004' '37119000061' '37119000084' '37119000095'
 '37119000108' '37119000116']"
1615,"['37119000062' '37119000063' '37119000094' '37119000099' '37119000102'
 '37119000117']"
1616,"['37119000026' '37119000027' '37119000082' '37119000105' '37119000132'
 '37119000141' '37119000146' '37119000212']"
1617,"['37025002-08' '37025003-00' '37097000CC1' '37097000CC4' '37119000202'
 '37119000206']"
1618,['37119000146' '37119000151' '37119000212' '37119000214' '37119000239']
1619,"['37119000087' '37119000092' '37119000097' '37119000101' '37119000114'
 '37119000225' '37119000231']"
1620,['37119000006' '37119000034' '37119000062' '37119000063' '37119000064']
1621,['37119000069' '37119000090' '37119000100' '37119000121' '37119000226']
1622,['37119000060' '37119000082' '37119000105' '37119000126' '37119000149']
1623,['37119000142' '37119000143' '37119000202' '37119000207']
1624,['37119000142' '37119000143' '37119000207' '37119000209' '37119000241']
1625,"['37119000026' '37119000210' '37119000211' '37119000213' '37119000214'
 '371190107.1' '371190238.1']"
1626,"['37119000113' '37119000215' '37119000218' '37119000227' '37179000015'
 '3717900037A']"
1627,"['37119000112' '37119000113' '37119000227' '37119000232' '371190139.1'
 '37179000018' '37179000041' '3717900028B' '3717900028C']"
1628,['37119000077' '37119000147' '37119000228' '37119000230' '371190078.1']
1629,"['37119000087' '37119000088' '37119000144' '37119000148' '37119000226'
 '37119000231' '371190139.1']"
1630,"['37119000105' '37119000126' '37119000149' '37119000212' '37119000237'
 '371190204.1']"
1631,"['3710900CF19' '3710900LW31' '37119000133' '37119000134' '37119000143'
 '37119000202' '37119000209' '37119000240' '37119000242']"
1632,['37119000133' '37119000134' '37119000142' '37119000207']
1633,['37119000121' '37119000140' '37119000226' '37119000232' '371190139.1']
1634,['37025002-09' '37119000151' '37119000212' '37119000239' '37119000241']
1635,"['37119000026' '37119000126' '37119000128' '37119000212' '37119000214'
 '371190107.1']"
1636,['37119000077' '37119000098' '37119000138' '37119000230' '371190078.1']
1637,['37119000140' '37119000231' '371190139.1' '3717900028B']
1638,"['37119000060' '37119000104' '37119000105' '37119000132' '37119000141'
 '37119000205' '37119000237' '371190204.1']"
1639,"['37119000089' '37119000209' '37119000211' '37119000222' '37119000224'
 '371190223.1']"
1640,"['37119000128' '37119000145' '37119000211' '37119000214' '37119000239'
 '37119000241' '371190238.1']"
1641,"['37071000024' '37071000027' '37119000039' '37119000053' '37119000079'
 '37119000224' '37119000230']"
1642,"['37025001-02' '37025001-04' '37119000083' '37119000116' '37119000203'
 '37119000219' '37119000236']"
1643,"['37025002-08' '37025003-00' '37119000127' '37119000133' '37119000142'
 '37119000206' '37119000207' '37119000208' '37119000240' '37119000241']"
1644,"['37025001-04' '37119000004' '37119000116' '37119000123' '37119000201'
 '37119000205']"
1645,"['37025001-04' '37025001-11' '37119000104' '37119000123' '37119000149'
 '37119000203' '371190204.1']"
1646,['37097000CC4' '370970DV2-B' '37119000127' '37119000202' '37119000208']
1647,['37119000133' '37119000134' '37119000143' '37119000202' '37119000241']
1648,"['370970DV1-B' '370970DV2-B' '37119000202' '37119000206' '37119000240'
 '37119000242']"
1649,"['37071000042' '3710900LW31' '37119000134' '37119000142' '37119000150'
 '37119000211' '37119000241' '371190223.1']"
1650,['37119000016' '37119000135' '37119000211' '37119000213' '37119000222']
1651,"['37119000135' '37119000150' '37119000151' '37119000209' '37119000210'
 '37119000222' '37119000241' '371190238.1']"
1652,"['37025001-11' '37025002-03' '37025002-09' '37119000105' '37119000126'
 '37119000128' '37119000141' '37119000145' '37119000146' '37119000237'
 '37119000239']"
1653,"['37119000016' '37119000026' '37119000055' '37119000056' '37119000135'
 '37119000210']"
1654,"['37119000128' '37119000135' '37119000146' '37119000151' '371190107.1'
 '371190238.1']"
1655,"['37119000091' '37119000113' '37119000136' '37119000216' '37119000217'
 '37119000218' '37119000233']"
1656,"['37119000099' '37119000102' '37119000215' '37119000217' '37119000218'
 '37119000220' '37119000221' '37119000235']"
1657,"['37119000096' '37119000099' '37119000103' '37119000215' '37119000216'
 '37119000218' '37119000233']"
1658,"['37119000136' '37119000215' '37119000216' '37119000217' '37119000220'
 '37119000221' '37179000015' '3717900037A' '3717900037B']"
1659,"['37119000083' '37119000201' '37119000220' '37119000221' '37119000234'
 '37119000236']"
1660,"['37119000216' '37119000218' '37119000219' '37119000221' '37119000234'
 '37119000235']"
1661,"['37119000216' '37119000218' '37119000219' '37119000220' '37119000236'
 '37179000032' '37179000035' '3717900037A' '3717900037B']"
1662,"['37119000016' '37119000041' '37119000089' '37119000150' '37119000210'
 '37119000211']"
1663,"['37071000024' '37071000026' '37071000045' '37119000079' '37119000080'
 '37119000089' '37119000150' '37119000200' '371190223.1']"
1664,"['37119000077' '37119000097' '37119000114' '37119000122' '37119000129'
 '37119000228' '37119000231']"
1665,"['37119000069' '37119000088' '37119000093' '37119000121' '37119000131'
 '37119000140' '37119000144' '37119000232']"
1666,"['37119000112' '37119000113' '37119000136' '37119000137' '37179000015'
 '37179000018' '37179000041']"
1667,['37119000077' '37119000122' '37119000138' '37119000225' '37119000230']
1668,['37119000122' '37119000243']
1669,"['37071000027' '37119000039' '37119000122' '37119000138' '37119000147'
 '37119000200' '37119000228' '37119000243' '371190078.1']"
1670,['37119000087' '37119000129' '37119000140' '37119000148' '37119000225']
1671,"['37119000112' '37119000121' '37119000137' '37119000144' '37119000226'
 '371190139.1']"
1672,['37119000091' '37119000103' '37119000118' '37119000215' '37119000217']
1673,['37119000083' '37119000115' '37119000219' '37119000220' '37119000235']
1674,"['37119000083' '37119000094' '37119000102' '37119000115' '37119000216'
 '37119000220' '37119000234']"
1675,"['37025001-02' '37025010-00' '37119000201' '37119000219' '37119000221'
 '37179000032']"
1676,['37025001-11' '37119000141' '37119000149' '37119000212' '371190204.1']
1677,['37119000128' '37119000145' '37119000151' '37119000212']
1678,['37119000142' '37119000202' '37119000208' '37119000242']
1679,"['37025002-08' '37025002-09' '37119000134' '37119000145' '37119000151'
 '37119000202' '37119000207' '37119000209' '37119000211']"
1680,"['370970DV1-B' '3710900CF19' '3710900TA37' '37119000142' '37119000208'
 '37119000240']"
1681,['37071000027' '37071000029' '37119000122' '37119000229' '37119000230']
1682,"['37119000039' '37119000052' '37119000098' '37119000138' '37119000147'
 '37119000230']"
1683,['37119000026' '37119000135' '37119000146' '37119000214']
1684,"['37119000137' '37119000140' '37119000144' '37119000148' '37119000232'
 '3717900028B']"
1685,['37025001-11' '37119000141' '37119000149' '37119000205' '37119000237']
1686,['37071000042' '37071000045' '37119000150' '37119000209' '37119000224']
1687,['37119000135' '37119000151' '37119000211' '37119000214']
1688,['37121000003' '37121000006' '37121000008' '37121000009' '3719907-BRU']
1689,['37121000005' '37121000007' '37121000008' '3719904-RAM' '3719905-GRE']
1690,"['37011000010' '37011000017' '37011000019' '37121000001' '37121000004'
 '37121000006' '37121000009']"
1691,"['37011000010' '37111N.COVE' '37111T.COVE' '37121000003' '37121000009'
 '3719908-CRA' '3719909-SOU']"
1692,['37121000002' '37121000006' '37121000008']
1693,['37011000019' '37121000001' '37121000003' '37121000005' '37121000008']
1694,['37121000002' '3719904-RAM']
1695,"['37121000001' '37121000002' '37121000005' '37121000006' '3719905-GRE'
 '3719907-BRU']"
1696,['37121000001' '37121000003' '37121000004' '3719907-BRU' '3719908-CRA']
1697,['371230000T2' '37123000OPH' '37123000UWH' '37123000WAD']
1698,"['371230000T1' '37123000BIS' '37123000CAN' '37123000CHE' '37123000LIT'
 '37123000OPH' '37123000STA' '37123000WAD']"
1699,['371230000T2' '37123000CAN' '37123000STA' '37125000BEN']
1700,"['371230000T2' '37123000BIS' '37123000CHE' '37123000ROC' '37123000WAD'
 '37125000BEN']"
1701,"['371230000T2' '37123000CAN' '37123000MTG' '37123000ROC' '37123000WAD'
 '37153000013' '37153000014' '37153000015']"
1702,"['37057000056' '37123000OPH' '37123000UWH' '371510000SW' '37167000015'
 '37167000016' '37167000017']"
1703,['371230000T2' '37123000OPH' '37123000STA' '371510000SO' '371510000UG']
1704,"['37007000ANS' '37123000CHE' '37123000PEE' '37123000WAD' '37153000014'
 '37153000015' '37167000027' '37167000028']"
1705,"['371230000T1' '371230000T2' '37123000ELD' '37123000LIT' '37123000UWH'
 '371510000SW' '371510000UG']"
1706,['37123000MTG' '37123000UWH' '37123000WAD' '37167000014' '37167000027']
1707,"['37123000CAN' '37123000CHE' '37125000BEN' '37125000WND' '37153000010'
 '37153000013']"
1708,"['371230000T2' '37123000BIS' '37123000LIT' '37125000BEN' '37125000WEM'
 '371510000SO']"
1709,"['371230000T1' '37123000ELD' '37123000OPH' '37123000PEE' '37123000WAD'
 '37167000014' '37167000015']"
1710,"['371230000T1' '371230000T2' '37123000CAN' '37123000CHE' '37123000MTG'
 '37123000PEE' '37123000UWH']"
1711,"['37123000BIS' '37123000CAN' '37123000ROC' '37123000STA' '37125000CAR'
 '37125000DHR' '37125000RBN' '37125000SLS' '37125000WEM' '37125000WND']"
1712,"['3708500PR16' '371050000C1' '371050000C2' '371050000D1' '37125000CAR'
 '37125000LTR' '37125000VSS']"
1713,"['37037000018' '37037000024' '371050000D1' '37125000BEN' '37125000CAM'
 '37125000DHR' '37125000EWD' '37125000VSS' '37125000WND' '37125EUR-WP']"
1714,"['37037000006' '37037000024' '37125000BEN' '37125000CAR' '37125000RBN'
 '371510000SE']"
1715,['37093000004' '37093000005' '37125000PBF' '37125000PDN' '37125000WAB']
1716,"['37125000CAR' '37125000TLT' '37125000WND' '3712500PHA1' '3712500PHB1'
 '3712500WKWD' '37125EUR-WP']"
1717,"['3705100G11B' '3708500PR16' '37093000005' '37093000014' '37125000CAM'
 '37125000NSP' '37125000VSS']"
1718,"['37093000005' '37125000LTR' '37125000PDN' '37125000SSP' '37125000VSS'
 '3712500EKWD']"
1719,"['37093000004' '37125000EAB' '37125000WAB' '37125000WND' '37153000010'
 '37165006-89']"
1720,['37093000005' '37125000EAB' '37125000NSP' '37125000SSP' '37125000WAB']
1721,['37125000WAB' '3712500PHA1' '3712500PHA2' '3712500PHB2']
1722,['37125000BEN' '37125000DHR' '37125000WEM' '371510000SE']
1723,['37125000BEN' '37125000WND']
1724,"['37125000NSP' '37125000PDN' '37125000WAB' '3712500EKWD' '3712500PHB1'
 '3712500PHB2' '3712500WKWD']"
1725,['37125000EWD' '37125000WND' '3712500PHA1' '3712500PHA2']
1726,"['37125000CAM' '37125000CAR' '37125000LTR' '37125000NSP' '3712500EKWD'
 '37125EUR-WP']"
1727,"['37125000EAB' '37125000PBF' '37125000PDN' '37125000PHC' '37125000SSP'
 '37125000WND' '3712500PHA2' '3712500PHB2']"
1728,['37123000STA' '37125000BEN' '37125000RBN' '371510000SE' '371510000SO']
1729,"['37123000ROC' '37125000BEN' '37125000CAR' '37125000EWD' '37125000PBF'
 '37125000SLS' '37125000TLT' '37125000WAB' '3712500PHA2' '37153000010']"
1730,['37125000NSP' '37125000SSP' '37125000VSS' '3712500WKWD' '37125EUR-WP']
1731,"['37125000EWD' '37125000PHC' '37125000TLT' '3712500PHA2' '3712500PHB1'
 '3712500PHB2']"
1732,['37125000PHC' '37125000TLT' '37125000WAB' '37125000WND' '3712500PHA1']
1733,['37125000EWD' '37125000SSP' '3712500PHA1' '3712500PHB2' '3712500WKWD']
1734,['37125000PHC' '37125000SSP' '37125000WAB' '3712500PHA1' '3712500PHB1']
1735,['37125000EWD' '37125000SSP' '3712500EKWD' '3712500PHB1' '37125EUR-WP']
1736,['37125000CAR' '37125000EWD' '37125000VSS' '3712500EKWD' '3712500WKWD']
1737,['3712700P02A' '3712700P03A' '3712700P04A' '3719500PROL' '3719500PRTA']
1738,"['37069000013' '3710100PR20' '3712700P01A' '3712700P03A' '37183009-03'
 '3719500PROL']"
1739,"['37069000006' '37069000008' '37069000013' '3712700P01A' '3712700P02A'
 '3712700P04A' '3712700P06A']"
1740,"['3712700P01A' '3712700P03A' '3712700P05A' '3712700P06A' '3712700P24A'
 '3719500PRTA']"
1741,['3712700P04A' '3712700P06A' '3712700P08A' '3712700P15A' '3712700P24A']
1742,"['37069000006' '37069000008' '3712700P03A' '3712700P04A' '3712700P05A'
 '3712700P07A' '3712700P08A' '3712700P09A']"
1743,['3712700P06A' '3712700P08A']
1744,"['3712700P05A' '3712700P06A' '3712700P07A' '3712700P09A' '3712700P10A'
 '3712700P11A' '3712700P15A']"
1745,"['37069000008' '37069000009' '37069000010' '3712700P06A' '3712700P08A'
 '3712700P10A']"
1746,"['37069000010' '37083000HOL' '370830RINGW' '3712700P08A' '3712700P09A'
 '3712700P11A' '3712700P12A' '37185000008']"
1747,"['3712700P08A' '3712700P10A' '3712700P12A' '3712700P14A' '3712700P15A'
 '3712700P16A']"
1748,"['37083000HOL' '370830RINGW' '3712700P10A' '3712700P11A' '3712700P13A'
 '3712700P16A']"
1749,"['37065000601' '37065000701' '3708300ENF1' '370830ENF-2' '370830RINGW'
 '3712700P12A' '3712700P16A']"
1750,['3712700P11A' '3712700P15A' '3712700P16A' '3712700P17A' '3712700P18A']
1751,"['3712700P05A' '3712700P08A' '3712700P11A' '3712700P14A' '3712700P18A'
 '3712700P19A' '3712700P20A' '3712700P23A' '3712700P24A']"
1752,"['37065000601' '37065000701' '3712700P11A' '3712700P12A' '3712700P13A'
 '3712700P14A' '3712700P17A' '3712700P21A']"
1753,['3712700P14A' '3712700P16A' '3712700P18A' '3712700P21A']
1754,"['3712700P14A' '3712700P15A' '3712700P17A' '3712700P19A' '3712700P20A'
 '3712700P21A']"
1755,['3712700P15A' '3712700P18A' '3712700P20A']
1756,['3712700P15A' '3712700P18A' '3712700P19A' '3712700P21A' '3712700P23A']
1757,"['37065000701' '37065001202' '37065001205' '3712700P16A' '3712700P17A'
 '3712700P18A' '3712700P20A' '3712700P22A' '3712700P23A']"
1758,['37065001202' '3712700P21A' '3712700P23A']
1759,"['37065001202' '37065001203' '3712700P15A' '3712700P20A' '3712700P21A'
 '3712700P22A' '3712700P24A']"
1760,"['37065001203' '37065001401' '3712700P04A' '3712700P05A' '3712700P15A'
 '3712700P23A' '3719500PRTA' '3719500PRTO']"
1761,['37129000H02' '37129000H03' '37129000H08' '37129000H12' '37129000M07']
1762,['37129000H06' '37129000W15' '3712900CF05' '3712900CF06']
1763,['371290000WB' '37129000H03' '37129000H04' '37129000H05' '37129000H08']
1764,"['371290000WB' '37129000H02' '37129000H04' '37129000H05' '37129000M02'
 '37129000M07' '37129000W18']"
1765,"['37129000H02' '37129000H03' '37129000H05' '37129000W13' '37129000W15'
 '37129000W18' '37129000W24']"
1766,"['37129000H02' '37129000H03' '37129000H04' '37129000H06' '37129000H08'
 '37129000H10' '37129000W13' '37129000W15']"
1767,['37129000H01' '37129000H05' '37129000H10' '37129000W15' '3712900CF05']
1768,"['371290000WB' '37129000H02' '37129000H05' '37129000H10' '37129000H11'
 '37129000H12']"
1769,['37129000H05' '37129000H06' '37129000H08' '37129000H11' '3712900CF05']
1770,"['37129000H08' '37129000H10' '37129000H12' '37129000H13' '3712900CF02'
 '3712900CF05' '3714100LT18' '3714100SH12']"
1771,"['371290000WB' '37129000H08' '37129000H11' '37129000H13' '3714100LT18'
 '3714100SH12']"
1772,['37129000H11' '37129000H12' '3714100SH12']
1773,['37129000H03' '37129000M04' '37129000M07' '37129000W17' '37129000W18']
1774,"['3701900004A' '37129000M04' '37129000M06' '37129000W21' '37129000W30'
 '3712900FP04' '3712900FP06']"
1775,"['37129000M02' '37129000M03' '37129000M06' '37129000M07' '37129000W16'
 '37129000W17' '37129000W21' '3712900FP04']"
1776,['37129000M03' '37129000M04' '37129000M07' '3712900FP04']
1777,"['371290000WB' '37129000H03' '37129000M02' '37129000M04' '37129000M06'
 '3712900FP04' '3712900FP08']"
1778,"['37019000003' '3701900004A' '37129000W08' '37129000W25' '37129000W26'
 '37129000W29' '3712900CF01']"
1779,['37129000W03' '37129000W26' '37129000W27' '37129000W29' '37129000W31']
1780,['37129000W15' '37129000W27' '37129000W28' '37129000W31']
1781,['37129000H04' '37129000H05' '37129000W15' '37129000W24' '37129000W28']
1782,"['37129000H01' '37129000H04' '37129000H05' '37129000H06' '37129000W12'
 '37129000W13' '37129000W27' '37129000W28' '3712900CF06']"
1783,['37129000M04' '37129000W17' '37129000W21' '37129000W30' '37129000W31']
1784,"['37129000M02' '37129000M04' '37129000W16' '37129000W18' '37129000W28'
 '37129000W31']"
1785,"['37129000H03' '37129000H04' '37129000M02' '37129000W17' '37129000W24'
 '37129000W28']"
1786,['37129000M03' '37129000M04' '37129000W16' '37129000W30']
1787,['37129000H04' '37129000W13' '37129000W18' '37129000W28']
1788,['37129000W03' '37129000W27' '37129000W29' '3712900CF01' '3712900CF06']
1789,['3701900004A' '37129000W03' '37129000W08' '37129000W30' '37129000W31']
1790,"['37129000W08' '37129000W12' '37129000W15' '37129000W25' '37129000W29'
 '37129000W31' '3712900CF06']"
1791,"['37129000W12' '37129000W13' '37129000W15' '37129000W17' '37129000W18'
 '37129000W24' '37129000W31']"
1792,['37129000W03' '37129000W08' '37129000W25' '37129000W27' '37129000W31']
1793,"['3701900004A' '37129000M03' '37129000W16' '37129000W21' '37129000W26'
 '37129000W31']"
1794,"['37129000W08' '37129000W12' '37129000W16' '37129000W17' '37129000W26'
 '37129000W27' '37129000W28' '37129000W29' '37129000W30']"
1795,"['37019000002' '37019000003' '3701900004A' '37129000W03' '37129000W25'
 '3712900CF02' '3712900CF06' '3714100GR06']"
1796,"['37129000H11' '3712900CF01' '3712900CF05' '3712900CF06' '3714100CF11'
 '3714100GR06' '3714100LT18' '3714100RP20']"
1797,"['37129000H01' '37129000H06' '37129000H10' '37129000H11' '3712900CF02'
 '3712900CF06']"
1798,"['37129000H01' '37129000W15' '37129000W25' '37129000W27' '3712900CF01'
 '3712900CF02' '3712900CF05']"
1799,['37019000007' '37019000022' '3712900FP08']
1800,"['37129000M03' '37129000M04' '37129000M06' '37129000M07' '3712900FP06'
 '3712900FP07' '3712900FP08']"
1801,['3701900004A' '37129000M03' '3712900FP04' '3712900FP07']
1802,['37019000007' '3701900004A' '3712900FP04' '3712900FP06' '3712900FP08']
1803,['37019000007' '37129000M07' '3712900FP03' '3712900FP04' '3712900FP07']
1804,"['37083000HAL' '370830RR-10' '37083WEL1-2' '3713100JARE' '37131GASTON'
 '37131SEABOA']"
