,neighbors
1995,['13175000008' '13175000010' '13175000013' '13175000016']
1996,"['13175000004' '13175000005' '13175000007' '13175000011' '13175000015'
 '13175000022']"
1997,"['13175000003' '13175000004' '13175000005' '13175000012' '13175000013'
 '13175000015' '13175000016' '13175000021']"
1998,"['130810CONEY' '130810JAMES' '13177000002' '13177000004' '13177000010'
 '13261000015' '13321000008' '13321000009']"
1999,"['13177000001' '13177000003' '13177000004' '13261000015' '13261000017'
 '13273000003']"
2000,['13177000002' '13177000004' '13177000005' '13273000002' '13273000003']
2001,"['13177000001' '13177000002' '13177000003' '13177000005' '13177000008'
 '13177000009' '13177000010']"
2002,"['13177000003' '13177000004' '13177000006' '13177000007' '13177000008'
 '13177000009' '13273000002']"
2003,"['13095000002' '13095000004' '13095000025' '13177000005' '13177000007'
 '13273000002']"
2004,"['13095000001' '13095000002' '13095000004' '13177000005' '13177000006'
 '13177000008' '13177000009']"
2005,['13177000004' '13177000005' '13177000007' '13177000009']
2006,"['13095000001' '13177000004' '13177000005' '13177000007' '13177000008'
 '13177000010']"
2007,"['13095000001' '13095000023' '13177000001' '13177000004' '13177000009'
 '13321000006' '13321000008']"
2008,"['13179000003' '13179000005' '13179000014' '13183000003' '13183000005'
 '13191000022' '13191001480']"
2009,['13179000011' '13179000012' '13179000013']
2010,"['13029000008' '1305106-10C' '13179000001' '13179000005' '13179000006'
 '13179000014' '13191000022' '13191001312']"
2011,"['13179000007' '13179000009' '13179000010' '13179000014' '13183000002'
 '13183000003' '13183000004']"
2012,"['13179000001' '13179000003' '13179000006' '13179000011' '13179000013'
 '13179000014']"
2013,"['13029000004' '13029000008' '13029000010' '13179000003' '13179000005'
 '13179000013']"
2014,"['13179000004' '13179000009' '13179000013' '13183000001' '13183000002'
 '13183000004']"
2015,['13179000004' '13179000007' '13179000010' '13179000012' '13179000013']
2016,['13179000004' '13179000009' '13179000012' '13179000014']
2017,['13179000002' '13179000005' '13179000012' '13179000013' '13179000014']
2018,"['13179000002' '13179000009' '13179000010' '13179000011' '13179000013'
 '13179000014']"
2019,"['13029000004' '13029FTSTEW' '13109000011' '13179000002' '13179000005'
 '13179000006' '13179000007' '13179000009' '13179000011' '13179000012'
 '13183000001' '13267000007']"
2020,"['13179000001' '13179000003' '13179000004' '13179000005' '13179000010'
 '13179000011' '13179000012' '13183000003' '13183000005']"
2021,"['131810001-A' '131810001-B' '131810003-A' '131810003-B' '131810004-A'
 '13189000132' '1331700002B']"
2022,"['13105000192' '13181000002' '131810001-B' '131810004-A' '1331700002B'
 '1331700004B']"
2023,['13181000002' '131810001-A' '131810004-A']
2024,['13181000002' '131810003-B' '13189000132']
2025,"['13073000040' '13073000051' '13181000002' '131810003-A' '131810004-A'
 '131810004-B' '13189000132']"
2026,['13181000002' '131810001-A' '131810001-B' '131810003-B' '131810004-B']
2027,['13073000040' '13073000051' '131810003-B' '131810004-A']
2028,"['13179000007' '13179000013' '13183000002' '13183000006' '13267000007'
 '13267000009']"
2029,"['13179000004' '13179000007' '13183000001' '13183000004' '13183000006'
 '13183000007']"
2030,"['13179000001' '13179000004' '13179000014' '13183000004' '13183000005'
 '13183000007']"
2031,['13179000004' '13179000007' '13183000002' '13183000003' '13183000007']
2032,"['13179000001' '13179000014' '13183000003' '13183000007' '13191001480'
 '13191001771' '1330500003A' '1330500003B']"
2033,"['13183000001' '13183000002' '13183000007' '13267000007' '13267000009'
 '1330500001B' '1330500001C' '1330500003A']"
2034,"['13183000002' '13183000003' '13183000004' '13183000005' '13183000006'
 '1330500003A']"
2035,"['13019001329' '13027000660' '1307500000C' '130750000NL' '13185000002'
 '13185000003' '13185000005']"
2036,"['13019001144' '13019001329' '13173000001' '13185000001' '13185000003'
 '13185000004']"
2037,['13185000001' '13185000002' '13185000004' '13185000005' '13185000006']
2038,"['13101001058' '13173000001' '13185000002' '13185000003' '13185000006'
 '13185000008']"
2039,"['13027000660' '13027001199' '13027001650' '13185000001' '13185000003'
 '13185000006' '13185000007' '13185000008']"
2040,['13185000003' '13185000004' '13185000005' '13185000008']
2041,['13027000659' '13027001199' '13185000005' '13185000008' '13185000009']
2042,"['13101001058' '13185000004' '13185000005' '13185000006' '13185000007'
 '13185000009']"
2043,['13101001058' '13185000007' '13185000008']
2044,"['13085000001' '13085000002' '13085000003' '1311100SKEN' '13139000014'
 '13139000015' '13139000016' '13139000027' '13291000005' '13291000011'
 '13311000021' '13311000081' '13311000101']"
2045,['13189000132' '13189000134' '13189000136' '13189000137']
2046,"['13073000010' '13073000040' '13181000002' '131810003-A' '131810003-B'
 '13189000131' '13189000134' '13189000137' '13301000002' '1331700002A'
 '1331700002B']"
2047,"['13189000131' '13189000132' '13189000135' '13189000136' '13301000001'
 '13301000002' '13301000005']"
2048,"['13189000134' '13189000136' '13189000139' '1318900133A' '1318900133B'
 '13301000005' '13301000006']"
2049,['13189000131' '13189000134' '13189000135' '13189000137' '13189000139']
2050,"['13073000010' '13073000025' '13189000131' '13189000132' '13189000136'
 '13189000139' '1318900133B']"
2051,['13189000135' '13189000136' '13189000137' '1318900133B']
2052,"['13073000020' '13163000081' '13189000135' '1318900133B' '13245000803'
 '13301000006']"
2053,"['13073000020' '13073000025' '13189000135' '13189000137' '13189000139'
 '1318900133A']"
2054,['13179000001' '13179000003' '13191001312' '13191001480' '13191001515']
2055,"['13127002923' '13127003733' '13127003743' '13191001312' '13191001515'
 '13191001771']"
2056,['13127002923' '13179000003' '13191000022' '13191000271' '13191001515']
2057,['13179000001' '13183000005' '13191000022' '13191001515' '13191001771']
2058,['13191000022' '13191000271' '13191001312' '13191001480' '13191001771']
2059,"['13127001713' '13127003743' '13183000005' '13191000271' '13191001480'
 '13191001515' '1330500003B']"
2060,"['1307900001A' '13193000002' '13193000003' '13193000004' '132250000F1'
 '13249000001' '13269000005' '13269000006']"
2061,['13193000001' '13193000004' '13193000005' '13249000001' '13261000029']
2062,"['1315300HEFS' '1315300ROZR' '13193000001' '13193000004' '13193000005'
 '132250000F1' '132250000F3' '13269000006']"
2063,['13193000001' '13193000002' '13193000003' '13193000005']
2064,"['13093000002' '1315300HEFS' '13193000002' '13193000003' '13193000004'
 '13261000029']"
2065,['1305900001A' '13195000COM' '13195000DAN' '13195000HUL' '132210000BV']
2066,"['13105000201' '13105000202' '13195000DAN' '13195000FOR' '13195000MIL'
 '13195000PAO']"
2067,['13195000COB' '13195000DAN' '13195000FOR' '13195000PAO' '132210000BV']
2068,"['13195000COB' '13195000COL' '13195000COM' '13195000HUL' '13195000ILA'
 '13195000MIL' '13195000PAO' '13195000PIT' '13195000POC']"
2069,"['13105000202' '13195000COL' '13195000COM' '13195000PAO' '132210000BV'
 '132210000LX']"
2070,['13105000201' '13119000006' '13119000007' '13147000003' '13195000MIL']
2071,"['1305900001A' '1305900002A' '13195000COB' '13195000DAN' '13195000PIT'
 '132210000BV']"
2072,"['13011000006' '13119000007' '13157002000' '13157004000' '13195000DAN'
 '13195000PIT' '13195000POC']"
2073,"['13105000201' '13119000007' '13195000COL' '13195000DAN' '13195000HAR'
 '13195000POC']"
2074,['13195000COL' '13195000COM' '13195000DAN' '13195000FOR']
2075,"['1305900002A' '13157002000' '13157004000' '13195000DAN' '13195000HUL'
 '13195000ILA']"
2076,['13119000007' '13195000DAN' '13195000ILA' '13195000MIL']
2077,"['13197000539' '13197000807' '13249000001' '1326100N-26' '133070000P1'
 '133070000P3']"
2078,['13053FTBEN1' '13197000948' '13197000955' '13263000004' '13263000006']
2079,['13197000034' '13197000807' '13197000808' '13197000948' '13249000001']
2080,"['13053000001' '13053FTBEN1' '13197000034' '13197000539' '13197000948'
 '13259000002' '133070000P1']"
2081,['13197000539' '13197000948' '13197000955' '13249000001' '13269000005']
2082,"['13053FTBEN1' '13197000339' '13197000539' '13197000807' '13197000808'
 '13197000955']"
2083,"['13197000339' '13197000808' '13197000948' '13263000003' '13263000004'
 '13269000005']"
2084,"['13199000002' '13199000003' '13199000013' '13199000014' '13263000002'
 '13263000008' '13293001336']"
2085,['13199000001' '13199000003' '13199000011' '13263000008']
2086,['13199000001' '13199000002' '13199000011' '13199000013' '13199000014']
2087,"['13199000005' '13199000006' '13199000012' '13285000006' '13285000008'
 '13285000009']"
2088,"['13199000004' '13199000006' '13199000007' '13199000009' '13199000010'
 '13199000011' '13199000012' '13199000013']"
2089,['13077000009' '13199000004' '13199000005' '13199000007' '13285000006']
2090,"['13077000002' '13077000009' '13077000010' '13077000014' '13199000005'
 '13199000006' '13199000008' '13199000009']"
2091,"['13077000010' '13077000014' '13199000007' '13199000009' '13231000002'
 '13255000012']"
2092,"['13199000005' '13199000007' '13199000008' '13199000010' '13231000001'
 '13231000002' '13231000004']"
2093,"['13199000005' '13199000009' '13199000013' '13199000014' '13231000001'
 '13231000004' '13293001336']"
2094,"['131450000GM' '131450000VP' '13199000002' '13199000003' '13199000005'
 '13199000012' '13199000013' '13263000008']"
2095,['131450000GM' '13199000004' '13199000005' '13199000011' '13285000008']
2096,"['13199000001' '13199000003' '13199000005' '13199000010' '13199000011'
 '13199000014']"
2097,['13199000001' '13199000003' '13199000010' '13199000013' '13293001336']
2098,"['1300700000A' '1300700000H' '13087001613' '13087001805' '1309900000A'
 '130990000CS' '130990000CU' '13253000002' '13253000004']"
2099,['1300700000N' '13095000020' '13095000026' '132050000CN' '132050000LS']
2100,"['13087001277' '1313100000B' '1313100000L' '132050000CN' '132050000CS'
 '132050000HF' '132050000PE']"
2101,"['1300700000H' '1300700000N' '132050000BA' '132050000BV' '132050000CS'
 '132050000HF' '132050000LS']"
2102,"['132050000BV' '132050000CN' '132050000CT' '132050000LS' '132050000PC'
 '132050000PE']"
2103,"['13071000012' '132050000CS' '132050000HI' '132050000PC' '132050000PE'
 '13275000111']"
2104,['1300700000H' '13087001277' '132050000BV' '132050000CN']
2105,['13071000012' '13071000013' '132050000CT' '132050000PC' '132050000SC']
2106,"['13071000021' '13095000020' '132050000BA' '132050000CN' '132050000CS'
 '132050000PC' '132050000SC' '13321000012']"
2107,['132050000CS' '132050000CT' '132050000HI' '132050000LS' '132050000SC']
2108,"['1313100000B' '1313100000L' '1313100000S' '132050000BV' '132050000CS'
 '132050000CT' '13275000111']"
2109,['13071000013' '13071000021' '132050000HI' '132050000LS' '132050000PC']
2110,['13021000HO3' '13169000009' '13207000003' '13207000012']
2111,"['13207000003' '13207000005' '13207000007' '13207000009' '13207000011'
 '13207000012']"
2112,"['13021000HO1' '13021000HO2' '13021000HO3' '13207000001' '13207000002'
 '13207000007' '13207000011' '13207000012']"
2113,"['1303500BCCC' '13159000295' '13169000008' '13207000007' '13207000012'
 '13207000013']"
2114,['1317101712C' '13207000002' '13207000009' '13207000011' '13207000014']
2115,['13079000002' '1317101712C' '13207000014' '13293000588']
2116,"['13207000002' '13207000003' '13207000004' '13207000008' '13207000009'
 '13207000012' '13207000013']"
2117,"['1317101712A' '1317101712B' '1317101712C' '13207000007' '13207000009'
 '13207000010' '13207000013']"
2118,"['1317101712B' '1317101712C' '13207000002' '13207000005' '13207000007'
 '13207000008']"
2119,['1303500BCCC' '1317101712A' '1317101712B' '13207000008' '13207000013']
2120,"['13021000HA4' '13021000HO1' '13021000WA1' '13079000002' '13207000002'
 '13207000003' '13207000005' '13207000014']"
2121,"['13169000008' '13169000009' '13207000001' '13207000002' '13207000003'
 '13207000004' '13207000007']"
2122,['1303500BCCC' '13207000004' '13207000007' '13207000008' '13207000010']
2123,['13079000002' '1317101712C' '13207000005' '13207000006' '13207000011']
2124,"['13209000002' '13209000003' '13209000004' '13209000005' '13209000006'
 '13209000007']"
2125,['13209000001' '13209000003' '13209000007' '13279000043' '13279000513']
2126,['13209000001' '13209000002' '13209000004' '13279000513' '13279000514']
2127,['13209000001' '13209000003' '13209000006' '13279000514' '132830ANNEX']
2128,['13209000001' '13209000006' '13209000007' '13309000002']
2129,"['13209000001' '13209000004' '13209000005' '1328300SOPE' '132830ANNEX'
 '13309000002']"
2130,"['13161000100' '13161000202' '13209000001' '13209000002' '13209000005'
 '13279000043' '13309000001' '13309000002']"
2131,['13133000001' '13211000002' '13211000004' '13211000007' '13219000004']
2132,"['13133000001' '13133000008' '13211000001' '13211000003' '13211000004'
 '13237000101' '13237000105']"
2133,['13211000002' '13211000004' '13237000101']
2134,"['13211000001' '13211000002' '13211000003' '13211000005' '13211000006'
 '13211000007' '13237000101']"
2135,['13159000290' '13159000363' '13211000004' '13211000006' '13237000101']
2136,"['13159000290' '13211000004' '13211000005' '13211000007' '13217000016'
 '13217000025' '13297000418']"
2137,"['13211000001' '13211000004' '13211000006' '13219000004' '13219000005'
 '13219000006' '13297000418' '13297000503' '13297000559']"
2138,"['13123000008' '13213000872' '13213001013' '13213001039' '13213001291'
 '13213001895' '133130000ES' '133130000NI']"
2139,"['13123000003' '13123000005' '13123000008' '13129001063' '13129001235'
 '13213000824' '13213001291']"
2140,['1311100COLW' '13213001013' '13213001039' '133130000LT' '133130000UT']
2141,['1311100COLW' '13123000008' '13213000824' '13213000874' '13213001039']
2142,['13213000824' '13213000874' '13213001013' '133130000LT' '133130000NI']
2143,"['13129000980' '13129001063' '13213000824' '13213000872' '13213001895'
 '133130000AN' '133130000FI' '133130000TI']"
2144,['13213000824' '13213001291' '133130000ES' '133130000FI' '133130000NI']
2145,['13215000102' '13215000110' '13215000118' '13215000122' '13215000125']
2146,"['13215000101' '13215000103' '13215000110' '13215000113' '13215000116'
 '13215000118' '13215000126']"
2147,"['13215000102' '13215000110' '13215000113' '13215000116' '13215FTBEN1'
 '13215FTBEN5']"
2148,"['13215000105' '13215000106' '13215000107' '13215000117' '13215000119'
 '13215000124']"
2149,['13215000104' '13215000106' '13215000119']
2150,"['131450000CA' '131450000L9' '131450000MG' '13215000104' '13215000105'
 '13215000107' '13215000108' '13215000119' '13215000120']"
2151,"['13215000104' '13215000106' '13215000108' '13215000109' '13215000124'
 '13215000125']"
2152,['131450000L9' '13215000106' '13215000107' '13215000109']
2153,['131450000L9' '13215000107' '13215000108']
2154,"['13215000101' '13215000102' '13215000103' '13215000112' '13215000113'
 '13215000122']"
2155,"['13053FTBEN3' '13215000110' '13215000113' '13215000122' '13215FTBEN2'
 '13215FTBEN3' '13215FTBEN4']"
2156,"['13215000102' '13215000103' '13215000110' '13215000112' '13215FTBEN1'
 '13215FTBEN4']"
2157,['13215000115' '13215000116' '13215FTBEN5']
2158,"['13215000114' '13215000116' '13215000117' '13215000121' '13215000126'
 '13215000127' '13215FTBEN5']"
2159,"['13215000102' '13215000103' '13215000114' '13215000115' '13215000126'
 '13215FTBEN5']"
2160,"['13215000104' '13215000115' '13215000118' '13215000119' '13215000120'
 '13215000121' '13215000124' '13215000126']"
2161,"['13215000101' '13215000102' '13215000117' '13215000124' '13215000125'
 '13215000126']"
2162,['13215000104' '13215000105' '13215000106' '13215000117' '13215000120']
2163,"['131450000CA' '131450000EL' '13215000106' '13215000117' '13215000119'
 '13215000121' '13215000127']"
2164,['13215000115' '13215000117' '13215000120' '13215000127']
2165,['13215000101' '13215000110' '13215000112' '13215000125']
2166,['13215000104' '13215000107' '13215000117' '13215000118' '13215000125']
2167,['13215000101' '13215000107' '13215000118' '13215000122' '13215000124']
2168,['13215000102' '13215000115' '13215000116' '13215000117' '13215000118']
2169,"['131450000CA' '131450000EL' '131450000WA' '13215000115' '13215000120'
 '13215000121' '13215FTBEN5' '13263000006']"
2170,"['13053FTBEN1' '13215000103' '13215000113' '13215FTBEN2' '13215FTBEN4'
 '13215FTBEN5']"
2171,"['13053FTBEN1' '13053FTBEN2' '13215000112' '13215FTBEN1' '13215FTBEN3'
 '13215FTBEN4']"
2172,['13053FTBEN2' '13053FTBEN3' '13215000112' '13215FTBEN2']
2173,['13215000112' '13215000113' '13215FTBEN1' '13215FTBEN2']
2174,"['13053FTBEN1' '13215000103' '13215000114' '13215000115' '13215000116'
 '13215000127' '13215FTBEN1' '13263000006']"
2175,['13217000002' '13217000004' '13217000017']
2176,"['13217000001' '13217000003' '13217000004' '13217000005' '13217000008'
 '13217000009' '13217000012' '13217000017' '13217000024']"
2177,"['13217000002' '13217000012' '13217000023' '13217000024' '132470000MI'
 '132470000OT']"
2178,"['13217000001' '13217000002' '13217000005' '13217000007' '13217000014'
 '13217000017' '13217000025' '13297000418' '13297000502']"
2179,['13217000002' '13217000004' '13217000009' '13217000014']
2180,"['1303500BCCC' '13159000296' '13159000297' '13217000014' '13217000015'
 '13217000018']"
2181,['13217000004' '13217000014' '13217000015' '13217000016' '13217000025']
2182,['13217000002' '13217000009' '13217000013' '13217000019' '13217000024']
2183,"['13217000002' '13217000005' '13217000008' '13217000010' '13217000013'
 '13217000014' '13217000018' '13217000019']"
2184,"['13151000036' '13151000055' '13151000058' '13151000062' '13217000009'
 '13217000018' '13217000019' '132470000BA']"
2185,"['13217000002' '13217000003' '13217000017' '132470000BT' '132470000HI'
 '132470000OT' '13297000416' '13297000423']"
2186,"['13217000008' '13217000009' '13217000019' '13217000020' '13217000023'
 '13217000024']"
2187,"['13217000004' '13217000005' '13217000006' '13217000007' '13217000009'
 '13217000015' '13217000018']"
2188,"['13159000290' '13159000297' '13217000006' '13217000007' '13217000014'
 '13217000016']"
2189,['13159000290' '13211000006' '13217000007' '13217000015' '13217000025']
2190,"['13217000001' '13217000002' '13217000004' '13217000012' '13297000416'
 '13297000502']"
2191,"['1303500BCCC' '13151000058' '13217000006' '13217000009' '13217000010'
 '13217000014']"
2192,"['13217000008' '13217000009' '13217000010' '13217000013' '13217000020'
 '132470000BA' '132470000MA']"
2193,['13217000013' '13217000019' '13217000023' '132470000FI' '132470000MA']
2194,"['13217000003' '13217000013' '13217000020' '13217000024' '132470000FI'
 '132470000MI']"
2195,['13217000002' '13217000003' '13217000008' '13217000013' '13217000023']
2196,"['13211000006' '13217000004' '13217000007' '13217000016' '13297000418'
 '13297000502']"
2197,['1305900001C' '1305900007C' '13219000002' '13219000011' '13219000013']
2198,"['1305900001C' '1305900001D' '13219000001' '13219000003' '13219000005'
 '13219000013' '132210000CR']"
2199,"['13133000001' '13219000002' '13219000004' '13219000005' '132210000CR'
 '132210000LX']"
2200,['13133000001' '13211000001' '13211000007' '13219000003' '13219000005']
2201,"['13211000007' '13219000002' '13219000003' '13219000004' '13219000006'
 '13219000012' '13219000013']"
2202,"['13211000007' '13219000005' '13219000007' '13219000008' '13219000012'
 '13297000454' '13297000559']"
2203,['13219000006' '13219000008' '13219000010' '13219000012']
2204,"['13013000001' '13013000005' '13219000006' '13219000007' '13219000009'
 '13219000010' '13297000414' '13297000454' '13297000559']"
2205,"['13013000005' '13013000007' '1305900006A' '13157004000' '13219000008'
 '13219000010']"
2206,"['1305900006A' '1305900006C' '1305900007A' '13219000007' '13219000008'
 '13219000009' '13219000011' '13219000012']"
2207,"['1305900006C' '1305900007A' '1305900007C' '13219000001' '13219000010'
 '13219000012' '13219000013']"
2208,"['13219000005' '13219000006' '13219000007' '13219000010' '13219000011'
 '13219000013']"
2209,['13219000001' '13219000002' '13219000005' '13219000011' '13219000012']
2210,"['1305900001A' '1305900001B' '13195000COB' '13195000COM' '13195000FOR'
 '13195000HUL' '132210000CR' '132210000LX']"
2211,"['1305900001B' '1305900001D' '13219000002' '13219000003' '132210000BV'
 '132210000LX']"
2212,"['13105000191' '13105000193' '13105000202' '13133000001' '13133000004'
 '13195000FOR' '13219000003' '132210000BV' '132210000CR' '13265000601'
 '1331700003B' '1331700004B']"
2213,"['13015000007' '1306700DU01' '1306700FR01' '1306700MS01' '1322300002B'
 '1322300003C' '1322300004B']"
2214,"['13015000007' '13015000014' '13015000018' '1322300001C' '1322300003C'
 '1322300005B' '13233000001' '13233000006']"
2215,['1322300001C' '1322300002B' '1322300004B' '1322300005B']
2216,"['1306700FR01' '1306700LM03' '1306700ME01' '1306700VA01' '1322300001C'
 '1322300003C' '1322300005B' '1322300008B']"
2217,"['1322300002B' '1322300003C' '1322300004B' '1322300006C' '1322300007B'
 '1322300008B' '1322300012C' '13233000006']"
2218,['13143000006' '1322300005B' '1322300012C' '13233000006']
2219,['1322300005B' '1322300008B' '1322300011B' '1322300012C']
2220,"['1306700ME01' '1306700PS1A' '1306700SW01' '1322300004B' '1322300005B'
 '1322300007B' '1322300009C' '1322300011B']"
2221,"['1306700CL02' '1306700SW01' '13097000729' '13097000731' '13097000732'
 '13097001259' '1322300008B' '1322300010C' '1322300011B']"
2222,['13097001258' '13097001259' '1322300009C' '1322300011B' '1322300012C']
2223,['1322300007B' '1322300008B' '1322300009C' '1322300010C' '1322300012C']
2224,"['13045000641' '13045000649' '13097001258' '13143000005' '13143000006'
 '1322300005B' '1322300006C' '1322300007B' '1322300010C' '1322300011B']"
2225,['13079000005' '1315300NSES' '132250000B2' '132250000P1']
2226,"['13153000TMS' '1315300CENT' '1315300NSES' '132250000B1' '132250000C1'
 '132250000P1']"
2227,"['13153000TMS' '1315300FMMS' '1315300MCMS' '1315300ROZR' '132250000B2'
 '132250000F2' '132250000P1']"
2228,"['1307900001A' '13193000001' '13193000003' '132250000F2' '132250000F3'
 '13269000006']"
2229,"['13079000005' '1307900001A' '1315300ROZR' '132250000C1' '132250000F1'
 '132250000F3' '132250000P1']"
2230,['1315300ROZR' '13193000003' '132250000F1' '132250000F2']
2231,['13079000005' '132250000B1' '132250000B2' '132250000C1' '132250000F2']
2232,"['13057000004' '13057000014' '13085000001' '13085000002' '13227000006'
 '13227000009' '13227000010' '13227000012']"
2233,"['13227000003' '13227000004' '13227000007' '13227000009' '13227000011'
 '13227000012']"
2234,['13227000002' '13227000004' '13227000005' '13227000007']
2235,"['13015000012' '13057000033' '13129000874' '13227000002' '13227000003'
 '13227000005' '13227000009']"
2236,"['13123000005' '13129000874' '13129001235' '13227000003' '13227000004'
 '13227000007']"
2237,['13057000004' '13057000013' '13057000014' '13227000001' '13227000009']
2238,"['13123000004' '13123000005' '13123000011' '13227000002' '13227000003'
 '13227000005' '13227000008' '13227000010' '13227000011']"
2239,['13227000007' '13227000011' '13227000012']
2240,"['13057000013' '13057000030' '13057000033' '13227000001' '13227000002'
 '13227000004' '13227000006' '13227000012']"
2241,"['13085000001' '13123000002' '13123000011' '13227000001' '13227000007'
 '13227000011' '13227000012']"
2242,['13227000002' '13227000007' '13227000008' '13227000010' '13227000012']
2243,"['13227000001' '13227000002' '13227000008' '13227000009' '13227000010'
 '13227000011']"
2244,"['13229000002' '1322900004C' '1322900004D' '13299000300' '13299000405'
 '13299000406']"
2245,"['13025000001' '13229000001' '1322900003A' '1322900003B' '1322900004C'
 '13299000300' '13299000400' '1329900200A']"
2246,['13025000001' '13229000002' '1322900003B']
2247,"['13025000001' '13025000002' '13229000002' '1322900003A' '1322900004A'
 '1322900004C']"
2248,"['1300100004B' '13025000002' '1322900003B' '1322900004B' '1322900004C'
 '1330500002A']"
2249,['1300100004B' '130050DOUGL' '1322900004A' '1322900004C']
2250,"['130050DOUGL' '13229000001' '13229000002' '1322900003B' '1322900004A'
 '1322900004B' '1322900004D']"
2251,['130050DOUGL' '13229000001' '1322900004C' '13299000405']
2252,"['13199000009' '13199000010' '13231000002' '13231000004' '13231000006'
 '13231000007' '13231000008']"
2253,['13199000008' '13199000009' '13231000001' '13231000007' '13255000012']
2254,['13171001713' '13231000006' '13231000008' '13293000555' '13293001577']
2255,"['13199000009' '13199000010' '13231000001' '13231000006' '13293001336'
 '13293001610']"
2256,"['13171001714' '13231000007' '13231000008' '13255000008' '13255000010'
 '13255000011']"
2257,"['13231000001' '13231000003' '13231000004' '13231000008' '13293000555'
 '13293001610']"
2258,"['13231000001' '13231000002' '13231000005' '13231000008' '13255000010'
 '13255000012']"
2259,"['13171001713' '13171001714' '13231000001' '13231000003' '13231000005'
 '13231000006' '13231000007']"
2260,"['13015000014' '13115000015' '13115000060' '1322300002B' '13233000004'
 '13233000005' '13233000006']"
2261,['13143000007' '13143000008' '13233000003' '13233000005' '13233000007']
2262,['13233000002' '13233000005' '13233000007']
2263,['13233000001' '13233000005' '13233000006' '13233000007']
2264,"['13115000015' '13115000020' '13233000001' '13233000002' '13233000003'
 '13233000004' '13233000007']"
2265,"['13143000006' '13143000009' '1322300002B' '1322300005B' '1322300006C'
 '13233000001' '13233000004' '13233000007']"
2266,"['13143000007' '13143000008' '13143000009' '13233000002' '13233000003'
 '13233000004' '13233000005' '13233000006']"
2267,"['13023000001' '13091000LEE' '130910EDDIN' '130910MITCH' '13093000005'
 '13093000007' '13153000VHS' '1315300HAFS' '1331500002A' '1331500002B']"
2268,"['13159000289' '13159000295' '13159000363' '13169000005' '13211000002'
 '13211000003' '13211000004' '13211000005' '13237000104' '13237000105'
 '13237000107']"
2269,['13237000101' '13237000105' '13237000106' '13237000107']
2270,"['13133000008' '1314100003B' '13211000002' '13237000101' '13237000104'
 '13237000106']"
2271,"['1314100001A' '1314100003B' '1314100003C' '13237000104' '13237000105'
 '13237000107']"
2272,"['13009000318' '13009000319' '1300900MERI' '1314100001A' '13169000005'
 '13237000101' '13237000104' '13237000106']"
2273,['13061000005' '1323900000M' '13259000005']
2274,['13061000005' '1323900000G' '13243000954' '13259000005']
2275,['13137000001' '13137000007' '13281000833' '13281001581']
2276,"['13061000001' '13061000002' '13061000004' '13243000934' '13243000954'
 '1324300718A']"
2277,['13243000566' '13243000947' '13243000998' '13273000005' '13273000006']
2278,"['13243000334' '13243000947' '13243000954' '1324300718A' '13259000002'
 '13259000005' '13273000004' '13273000005' '133070000W2']"
2279,['13037000004' '13061000001' '13243000131' '13243000947' '1324300718A']
2280,"['13037000002' '13037000004' '13243000334' '13243000566' '13243000934'
 '13243000998' '1324300718A']"
2281,"['13061000004' '13061000005' '1323900000M' '13243000131' '13243000566'
 '1324300718A' '13259000005']"
2282,['13037000001' '13037000002' '13243000334' '13243000947' '13273000006']
2283,"['13243000131' '13243000566' '13243000934' '13243000947' '13243000954'
 '1324300718B']"
2284,['1324300718A']
2285,['13245000111' '13245000204' '13245000304' '13245000307']
2286,['13245000103' '13245000105' '13245000106' '13245000111' '13245000112']
2287,"['13245000102' '13245000104' '13245000105' '13245000109' '13245000112'
 '13245000203' '13245000207']"
2288,"['13245000103' '13245000109' '13245000114' '13245000115' '13245000207'
 '13245000604' '13245000802']"
2289,"['13245000102' '13245000103' '13245000111' '13245000201' '13245000203'
 '13245000207']"
2290,['13245000102' '13245000107' '13245000111' '13245000307' '13245000702']
2291,"['13245000106' '13245000108' '13245000303' '13245000307' '13245000701'
 '13245000702' '13245000703']"
2292,['13245000107' '13245000301' '13245000303' '13245000307' '13245000701']
2293,['13245000103' '13245000104' '13245000112']
2294,"['13245000101' '13245000102' '13245000105' '13245000106' '13245000201'
 '13245000204' '13245000207' '13245000307']"
2295,['13245000102' '13245000103' '13245000109']
2296,['13245000104' '13245000202' '13245000207' '13245000604' '13245000605']
2297,['13245000104' '13245000604' '13245000802' '13245000805' '13245000808']
2298,['13245000105' '13245000111' '13245000204' '13245000207' '13245000208']
2299,"['13245000114' '13245000207' '13245000208' '13245000503' '13245000603'
 '13245000605']"
2300,['13245000103' '13245000105' '13245000207']
2301,"['13245000101' '13245000111' '13245000201' '13245000208' '13245000210'
 '13245000303' '13245000304' '13245000307']"
2302,"['13245000103' '13245000104' '13245000105' '13245000111' '13245000114'
 '13245000201' '13245000202' '13245000203' '13245000208' '13245000503']"
2303,"['13245000201' '13245000202' '13245000204' '13245000207' '13245000210'
 '13245000503' '13245000504']"
2304,"['13245000204' '13245000208' '13245000302' '13245000303' '13245000504'
 '13245000507']"
2305,"['13245000108' '13245000302' '13245000303' '13245000305' '13245000306'
 '13245000507' '13245000701']"
2306,['13245000210' '13245000301' '13245000303' '13245000504' '13245000507']
